id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2020-822702;2020-07-15;000001;Vente;810000;112;;RUE DU CHATEAU;1912;75014;75114;Paris 14e Arrondissement;75;;;75114000DQ0067;;;8;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.319592;48.835329
2020-822702;2020-07-15;000001;Vente;810000;112;;RUE DU CHATEAU;1912;75014;75114;Paris 14e Arrondissement;75;;;75114000DQ0067;;;2;69.23;;;;;;;;;1;2;Appartement;70;3;;;;;;2.319592;48.835329
2020-822703;2020-07-02;000001;Vente;620000;13;;AV JEAN MOULIN;4928;75014;75114;Paris 14e Arrondissement;75;;;75114000CI0066;;;68;60.85;;;;;;;;;1;2;Appartement;58;3;;;;;;2.326015;48.827113
2020-822704;2020-07-09;000001;Vente;499000;205;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CV0023;;;22;;;;;;;;;;1;2;Appartement;43;2;;;;;;2.314301;48.831499
2020-822705;2020-07-09;000001;Vente;95000;51;;RUE BOULARD;1158;75014;75114;Paris 14e Arrondissement;75;;;75114000CK0038;;;27;9.26;;;;;;;;;1;2;Appartement;8;1;;;;;;2.327533;48.831658
2020-822706;2020-07-17;000001;Vente;35000;18;;RUE PIERRE LAROUSSE;7445;75014;75114;Paris 14e Arrondissement;75;;;75114000CW0035;;;33;;;;;;;;;;1;2;Appartement;8;1;;;;;;2.314879;48.828911
2020-822707;2020-07-04;000001;Vente;36500;68;;RUE HALLE;4458;75014;75114;Paris 14e Arrondissement;75;;;75114000BS0012;;;299;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.330619;48.829233
2020-822708;2020-07-09;000001;Vente;30000;4;;RUE DE CHATILLON;1932;75014;75114;Paris 14e Arrondissement;75;;;75114000CI0175;;;384;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.324692;48.827476
2020-822709;2020-07-08;000001;Vente;428160;59;;RUE RAYMOND LOSSERAND;8061;75014;75114;Paris 14e Arrondissement;75;;;75114000CP0123;;;33;37.45;;;;;;;;;1;2;Appartement;40;3;;;;;;2.31938;48.834373
2020-822710;2020-07-08;000001;Vente;191500;65;;RUE DE GERGOVIE;4171;75014;75114;Paris 14e Arrondissement;75;;;75114000CQ0074;;;29;12.57;;;;;;;;;1;2;Appartement;10;1;;;;;;2.317735;48.832064
2020-822711;2020-07-10;000001;Vente;1127000;8;;RUE ADOLPHE FOCILLON;0061;75014;75114;Paris 14e Arrondissement;75;;;75114000BU0055;;;19;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.328858;48.826862
2020-822711;2020-07-10;000001;Vente;1127000;8;;RUE ADOLPHE FOCILLON;0061;75014;75114;Paris 14e Arrondissement;75;;;75114000BU0055;;;10;;;;;;;;;;1;2;Appartement;90;4;;;;;;2.328858;48.826862
2020-822712;2020-07-21;000001;Vente;750000;4;;RUE LECUIROT;5459;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0051;;;24;;6;71.57;;;;;;;2;2;Appartement;52;6;;;;;;2.320778;48.82963
2020-822713;2020-07-03;000001;Vente;277300;19;;RUE LACAZE;5218;75014;75114;Paris 14e Arrondissement;75;;;75114000BV0034;;;10;24.62;29;;;;;;;;2;2;Appartement;24;2;;;;;;2.329822;48.824933
2020-822714;2020-07-08;000001;Vente;290000;106;;RUE DU CHATEAU;1912;75014;75114;Paris 14e Arrondissement;75;;;75114000DQ0047;;;12;27.29;;;;;;;;;1;2;Appartement;27;2;;;;;;2.319241;48.835588
2020-822715;2020-07-08;000001;Vente;250000;16;;RUE NANSOUTY;6669;75014;75114;Paris 14e Arrondissement;75;;;75114000BK0048;;;36;46.79;551;;;;;;;;2;2;Appartement;48;2;;;;;;2.334602;48.822977
2020-822715;2020-07-08;000001;Vente;250000;16;;RUE NANSOUTY;6669;75014;75114;Paris 14e Arrondissement;75;;;75114000BK0048;;;558;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.334602;48.822977
2020-822716;2020-07-09;000001;Vente;300000;8;;RUE DAREAU;2572;75014;75114;Paris 14e Arrondissement;75;;;75114000BP0021;;;1;66.6;;;;;;;;;1;4;Local industriel. commercial ou assimilé;56;0;;;;;;2.33859;48.831846
2020-822717;2020-07-10;000001;Vente;515000;191;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CV0026;;;533;;534;;;;;;;;2;2;Appartement;49;2;;;;;;2.315939;48.830913
2020-822717;2020-07-10;000001;Vente;515000;191;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CV0026;;;759;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.315939;48.830913
2020-822718;2020-07-13;000001;Vente;618000;4;;RUE MORERE;6551;75014;75114;Paris 14e Arrondissement;75;;;75114000CG0027;;;37;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.323111;48.824564
2020-822718;2020-07-13;000001;Vente;618000;4;;RUE MORERE;6551;75014;75114;Paris 14e Arrondissement;75;;;75114000CG0027;;;24;;7;60.57;;;;;;;2;2;Appartement;60;3;;;;;;2.323111;48.824564
2020-822719;2020-07-17;000001;Vente;31500;78;;RUE DE LA TOMBE ISSOIRE;9342;75014;75114;Paris 14e Arrondissement;75;;;75114000BS0052;;;1449;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.332218;48.828468
2020-822720;2020-07-15;000001;Vente;21000;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;28;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.319325;48.828967
2020-822721;2020-07-01;000001;Vente;345000;10;;RUE MORERE;6551;75014;75114;Paris 14e Arrondissement;75;;;75114000CG0030;;;28;;;;;;;;;;1;2;Appartement;33;2;;;;;;2.322454;48.824764
2020-822722;2020-07-02;000001;Vente;132000;7;;VC CITE ANNIBAL;0360;75014;75114;Paris 14e Arrondissement;75;;;75114000BM0027;;;203;;;;;;;;;;1;2;Appartement;14;1;;;;;;2.332989;48.827143
2020-822723;2020-07-17;000001;Vente;525000;37;;RUE DAGUERRE;2513;75014;75114;Paris 14e Arrondissement;75;;;75114000CM0076;;;9;;;;;;;;;;1;2;Appartement;42;2;;;;;;2.328101;48.834363
2020-822724;2020-07-09;000001;Vente;30000;41;;RUE DU MOULIN VERT;6606;75014;75114;Paris 14e Arrondissement;75;;;75114000CR0118;;;41;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.321892;48.830134
2020-822725;2020-07-02;000001;Vente;200000;117;;RUE DIDOT;2794;75014;75114;Paris 14e Arrondissement;75;;;75114000CX0016;;;16;22.39;;;;;;;;;1;2;Appartement;25;1;;;;;;2.315213;48.827598
2020-822726;2020-07-17;000001;Vente;1865900;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;20;;8;;;;;;;;2;2;Appartement;64;3;;;;;;2.319325;48.828967
2020-822726;2020-07-17;000001;Vente;1865900;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;19;;;;;;;;;;1;2;Appartement;64;1;;;;;;2.319325;48.828967
2020-822726;2020-07-17;000001;Vente;1865900;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;34;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.319325;48.828967
2020-822726;2020-07-17;000001;Vente;1865900;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;21;;;;;;;;;;1;2;Appartement;55;3;;;;;;2.319325;48.828967
2020-822727;2020-07-17;000001;Vente;21000;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;35;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.319325;48.828967
2020-822728;2020-07-17;000001;Vente;25000;191;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CV0026;;;797;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.315939;48.830913
2020-822729;2020-07-15;000001;Vente;281000;26;;RUE DELAMBRE;2657;75014;75114;Paris 14e Arrondissement;75;;;75114000AG0032;;;120;;132;25.55;;;;;;;2;2;Appartement;35;2;;;;;;2.326405;48.841767
2020-822730;2020-07-20;000001;Vente;1100000;90;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CI0037;;;6;44.25;;;;;;;;;1;4;Local industriel. commercial ou assimilé;49;0;;;;;;2.32386;48.829035
2020-822731;2020-07-09;000001;Vente;220000;111;;RUE DE LA TOMBE ISSOIRE;9342;75014;75114;Paris 14e Arrondissement;75;;;75114000BL0049;;;147;;15;32.88;;;;;;;2;2;Appartement;32;1;;;;;;2.332062;48.825433
2020-822732;2020-07-10;000001;Vente;419000;16;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000BS0057;;;125;40.2;175;;;;;;;;2;2;Appartement;48;2;;;;;;2.332182;48.828048
2020-822733;2020-07-21;000001;Vente;275500;7;;RUE SOPHIE GERMAIN;9027;75014;75114;Paris 14e Arrondissement;75;;;75114000BR0125;;;119;35.76;;;;;;;;;1;2;Appartement;35;2;;;;;;2.330526;48.830826
2020-822734;2020-07-16;000001;Vente;805000;8;;RUE PIERRE LAROUSSE;7445;75014;75114;Paris 14e Arrondissement;75;;;75114000CW0038;;;69;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.315576;48.828428
2020-822734;2020-07-16;000001;Vente;805000;8;;RUE PIERRE LAROUSSE;7445;75014;75114;Paris 14e Arrondissement;75;;;75114000CW0038;;;11;73.03;57;;;;;;;;2;2;Appartement;71;3;;;;;;2.315576;48.828428
2020-822735;2020-07-10;000001;Vente;325359;62;;RUE DIDOT;2794;75014;75114;Paris 14e Arrondissement;75;;;75114000CU0025;;;12;31.01;46;;;;;;;;2;2;Appartement;33;2;;;;;;2.317492;48.829577
2020-822736;2020-07-10;000001;Vente;300000;10;;RUE THIBAUD;9268;75014;75114;Paris 14e Arrondissement;75;;;75114000CK0081;;;29;29.8;;;;;;;;;1;2;Appartement;28;1;;;;;;2.327129;48.830116
2020-822737;2020-07-08;000001;Vente;194000;25;;RUE EDOUARD JACQUES;3146;75014;75114;Paris 14e Arrondissement;75;;;75114000DQ0129;;;40;15.7;;;;;;;;;1;2;Appartement;15;1;;;;;;2.321936;48.83465
2020-822738;2020-07-09;000001;Vente;255000;197;;AV DU MAINE;5922;75014;75114;Paris 14e Arrondissement;75;;;75114000BT0005;;;20;20.4;;;;;;;;;1;2;Appartement;20;1;;;;;;2.326526;48.8298
2020-822739;2020-07-03;000001;Vente;803140;3;;RUE LAROCHELLE;5358;75014;75114;Paris 14e Arrondissement;75;;;75114000AJ0041;;;191;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.323801;48.839147
2020-822739;2020-07-03;000001;Vente;803140;3;;RUE LAROCHELLE;5358;75014;75114;Paris 14e Arrondissement;75;;;75114000AJ0041;;;24;;67;107.2;;;;;;;2;2;Appartement;105;3;;;;;;2.323801;48.839147
2020-822740;2020-07-21;000001;Vente;20000;82;;BD DU MONTPARNASSE;6522;75014;75114;Paris 14e Arrondissement;75;;;75114000AH0070;;;463;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.325597;48.842644
2020-822741;2020-07-17;000001;Vente;22000;21;;RUE DU DEPART;2707;75014;75114;Paris 14e Arrondissement;75;;;75114000AH0064;;;656;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;7;0;;;;;;2.3239;48.842079
2020-822742;2020-07-17;000001;Vente;60000;21;;RUE DU DEPART;2707;75014;75114;Paris 14e Arrondissement;75;;;75114000AH0064;;;639;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;7;0;;;;;;2.3239;48.842079
2020-822742;2020-07-17;000001;Vente;60000;21;;RUE DU DEPART;2707;75014;75114;Paris 14e Arrondissement;75;;;75114000AH0064;;;638;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;7;0;;;;;;2.3239;48.842079
2020-822742;2020-07-17;000001;Vente;60000;21;;RUE DU DEPART;2707;75014;75114;Paris 14e Arrondissement;75;;;75114000AH0064;;;640;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;7;0;;;;;;2.3239;48.842079
2020-822743;2020-07-15;000001;Vente;415000;133;;AV DU MAINE;5922;75014;75114;Paris 14e Arrondissement;75;;;75114000CN0046;;;1;50.04;;;;;;;;;1;4;Local industriel. commercial ou assimilé;69;0;;;;;;2.324498;48.834632
2020-822744;2020-07-17;000001;Vente;872154;20;;RUE EMILE DUBOIS;3225;75014;75114;Paris 14e Arrondissement;75;;;75114000BP0027;;;1269;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.33636;48.832073
2020-822744;2020-07-17;000001;Vente;872154;20;;RUE EMILE DUBOIS;3225;75014;75114;Paris 14e Arrondissement;75;;;75114000BP0027;;;1032;;1128;;;;;;;;2;2;Appartement;96;4;;;;;;2.33636;48.832073
2020-822745;2020-07-23;000001;Vente;534615;111;;RUE DE LA TOMBE ISSOIRE;9342;75014;75114;Paris 14e Arrondissement;75;;;75114000BL0049;;;119;;7;;;;;;;;2;2;Appartement;48;2;;;;;;2.332062;48.825433
2020-822746;2020-07-29;000001;Vente;21000;3;;RUE BROUSSAIS;1323;75014;75114;Paris 14e Arrondissement;75;;;75114000AT0003;;;91;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.337063;48.830615
2020-822747;2020-07-08;000001;Vente;420000;8;B;RUE SARRETTE;8826;75014;75114;Paris 14e Arrondissement;75;;;75114000BU0097;;;11;;;;;;;;;;1;2;Appartement;59;2;;;;;;2.331159;48.827433
2020-822747;2020-07-08;000001;Vente;420000;122;;RUE DE LA TOMBE ISSOIRE;9342;75014;75114;Paris 14e Arrondissement;75;;;75114000BV0013;;;150;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.331056;48.825416
2020-822748;2020-07-09;000001;Vente;611300;27;;RUE DIDOT;2794;75014;75114;Paris 14e Arrondissement;75;;;75114000CO0172;;;20;;8;53.04;;;;;;;2;2;Appartement;52;3;;;;;;2.321074;48.832709
2020-822749;2020-07-08;000001;Vente;230000;20;;RUE D ARCUEIL;0425;75014;75114;Paris 14e Arrondissement;75;;;75114000AZ0014;;;38;;;;;;;;;;1;2;Appartement;28;1;;;;;;2.342349;48.820171
2020-822750;2020-07-15;000001;Vente;285000;26;;RUE DE LA SABLIERE;8446;75014;75114;Paris 14e Arrondissement;75;;;75114000CO0120;;;2;32.62;66;;;;;;;;2;2;Appartement;24;1;;;;;;2.32294;48.832098
2020-822751;2020-07-15;000001;Vente;703958;4;;RUE LIANCOURT;5653;75014;75114;Paris 14e Arrondissement;75;;;75114000CM0039;;;20;;26;;;;;;;;2;2;Appartement;46;3;;;;;;2.328402;48.833658
2020-822751;2020-07-15;000001;Vente;703958;4;;RUE LIANCOURT;5653;75014;75114;Paris 14e Arrondissement;75;;;75114000CM0039;;;17;;5;65.32;;;;;;;2;2;Appartement;17;1;;;;;;2.328402;48.833658
2020-822752;2020-07-02;000001;Vente;25000;13;;RUE FRIANT;3866;75014;75114;Paris 14e Arrondissement;75;;;75114000BW0003;;;755;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.32511;48.825961
2020-822753;2020-07-23;000001;Vente;36000;17;;RUE DAGUERRE;2513;75014;75114;Paris 14e Arrondissement;75;;;75114000CL0017;;;152;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.329804;48.833641
2020-822755;2020-07-15;000001;Vente;555000;101;;AV DU GENERAL LECLERC;4063;75014;75114;Paris 14e Arrondissement;75;;;75114000BW0033;;;261;;503;;;;;;;;2;2;Appartement;46;2;;;;;;2.326892;48.825672
2020-822756;2020-07-20;000001;Vente;850000;115;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CI0150;;;9;75.8;;;;;;;;;1;2;Appartement;80;4;;;;;;2.323585;48.82866
2020-822757;2020-07-17;000001;Vente;1800000;97;;RUE DE LA TOMBE ISSOIRE;9342;75014;75114;Paris 14e Arrondissement;75;;;75114000BM0147;;;201;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.33244;48.826459
2020-822757;2020-07-17;000001;Vente;1800000;97;;RUE DE LA TOMBE ISSOIRE;9342;75014;75114;Paris 14e Arrondissement;75;;;75114000BM0147;;;135;137.7;68;;;;;;;;2;2;Appartement;137;5;;;;;;2.33244;48.826459
2020-822758;2020-07-17;000001;Vente;550000;5;;RUE CAMPAGNE PREMIERE;1471;75014;75114;Paris 14e Arrondissement;75;;;75114000AD0036;;;101;;28;42.7;29;;30;;;;4;2;Appartement;41;2;;;;;;2.333559;48.839897
2020-822759;2020-07-29;000001;Vente;25000;25;;RUE D ALEMBERT;0139;75014;75114;Paris 14e Arrondissement;75;;;75114000BS0098;;;146;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.333153;48.829185
2020-822760;2020-07-29;000001;Vente;570000;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;14;62.42;;;;;;;;;1;2;Appartement;48;2;;;;;;2.319325;48.828967
2020-822760;2020-07-29;000001;Vente;570000;37;;RUE LOUIS MORARD;5798;75014;75114;Paris 14e Arrondissement;75;;;75114000CS0107;;;14;62.42;;;;;;;;;1;4;Local industriel. commercial ou assimilé;21;0;;;;;;2.319325;48.828967
2020-822761;2020-07-07;000001;Vente;490000;150;;BD DU MONTPARNASSE;6522;75014;75114;Paris 14e Arrondissement;75;;;75114000AD0039;;;102;9.17;104;;47;;56;50.85;72;;5;4;Local industriel. commercial ou assimilé;89;0;;;;;;2.333899;48.840172
2020-822762;2020-07-24;000001;Vente;503000;20;;RUE DU COMMANDT RENE MOUCHOTTE;2236;75014;75114;Paris 14e Arrondissement;75;;;75114000DT0003;;;1359;;776;;;;;;;;2;2;Appartement;42;2;;;;;;2.320007;48.839312
2020-822763;2020-07-31;000001;Vente;460000;41;;AV DU GENERAL LECLERC;4063;75014;75114;Paris 14e Arrondissement;75;;;75114000BR0115;;;30;;7;;;;;;;;2;2;Appartement;42;3;;;;;;2.329379;48.830248
2020-822764;2020-07-06;000001;Vente;985000;191;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CV0026;;;113;;114;;;;;;;;2;2;Appartement;115;5;;;;;;2.315939;48.830913
2020-822764;2020-07-06;000001;Vente;985000;191;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CV0026;;;796;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.315939;48.830913
2020-822765;2020-07-24;000001;Vente;380000;6;;RUE DU COMMANDEUR;2241;75014;75114;Paris 14e Arrondissement;75;;;75114000BS0090;;;21;;66;58;;;;;;;2;2;Appartement;55;2;;;;;;2.331699;48.828626
2020-822766;2020-07-20;000001;Vente;1435000;128;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CR0135;;;;;;;;;;;;;0;2;Appartement;28;2;S;sols;;;300;2.320872;48.830267
2020-822766;2020-07-20;000001;Vente;1435000;128;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CR0135;;;;;;;;;;;;;0;2;Appartement;48;3;S;sols;;;300;2.320872;48.830267
2020-822766;2020-07-20;000001;Vente;1435000;128;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CR0135;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;225;0;S;sols;;;300;2.320872;48.830267
2020-822766;2020-07-20;000001;Vente;1435000;128;;RUE D ALESIA;0143;75014;75114;Paris 14e Arrondissement;75;;;75114000CR0135;;;;;;;;;;;;;0;2;Appartement;120;2;S;sols;;;300;2.320872;48.830267
