id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2020-814563;2020-07-16;000001;Vente;270000;75;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0085;;;10;;;;;;;;;;1;2;Appartement;23;1;;;;;;2.344096;48.861015
2020-814565;2020-07-16;000001;Vente;516500;34;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0052;;;12;30.4;;;;;;;;;1;2;Appartement;35;1;;;;;;2.337007;48.865564
2020-814579;2020-07-08;000001;Vente;576000;19;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0090;;;11;42.6;;;;;;;;;1;2;Appartement;55;1;;;;;;2.343736;48.860919
2020-814585;2020-07-03;000001;Vente;50000;6;;RUE DU MONT THABOR;6537;75001;75101;Paris 1er Arrondissement;75;;;75101000AY0021;;;102;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.329292;48.865694
2020-814589;2020-07-09;000001;Vente;3200000;179;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0092;;;50;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.333161;48.864135
2020-814589;2020-07-09;000001;Vente;3200000;179;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0092;;;103;;19;152.03;;;;;;;2;2;Appartement;151;3;;;;;;2.333161;48.864135
2020-814589;2020-07-09;000001;Vente;3200000;179;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0092;;;51;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.333161;48.864135
2020-814591;2020-07-01;000001;Vente;22500;267;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000BD0006;;;20;;66;;;;;;;;2;3;Dépendance;;0;;;;;;2.324769;48.867435
2020-814593;2020-07-22;000001;Vente;772000;40;;RUE CROIX DES PETITS CHAMPS;2453;75001;75101;Paris 1er Arrondissement;75;;;75101000AR0050;;;25;;4;59.8;;;;;;;2;4;Local industriel. commercial ou assimilé;61;0;;;;;;2.340586;48.864385
2020-814594;2020-07-24;000001;Vente;450000;40;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0159;;;15;39.85;;;;;;;;;1;2;Appartement;41;2;;;;;;2.34454;48.86124
2020-814600;2020-07-23;000001;Vente;904800;4;;RUE FRANCAISE;3779;75001;75101;Paris 1er Arrondissement;75;;;75101000AQ0062;;;4;90.48;;;;;;;;;1;2;Appartement;96;3;;;;;;2.347721;48.863863
2020-814606;2020-07-09;000001;Vente;1116350;2;;RUE COURTALON;2400;75001;75101;Paris 1er Arrondissement;75;;;75101000AO0055;;;23;72.76;24;21.6;25;;60;;;;4;2;Appartement;72;2;;;;;;2.347715;48.859675
2020-814606;2020-07-09;000001;Vente;1116350;2;;RUE COURTALON;2400;75001;75101;Paris 1er Arrondissement;75;;;75101000AO0055;;;32;;;;;;;;;;1;2;Appartement;30;2;;;;;;2.347715;48.859675
2020-814615;2020-07-24;000001;Vente;270000;1;;RUE DES PYRAMIDES;7902;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0010;;;120;18.51;;;;;;;;;1;2;Appartement;20;1;;;;;;2.332096;48.864313
2020-814617;2020-07-17;000001;Vente;1450000;87;;RUE DE RIVOLI;8249;75001;75101;Paris 1er Arrondissement;75;;;75101000AK0004;;;1;104.1;;;;;;;;;1;4;Local industriel. commercial ou assimilé;10;0;;;;;;2.341515;48.860518
2020-814617;2020-07-17;000001;Vente;1450000;87;;RUE DE RIVOLI;8249;75001;75101;Paris 1er Arrondissement;75;;;75101000AK0004;;;1;104.1;;;;;;;;;1;4;Local industriel. commercial ou assimilé;47;0;;;;;;2.341515;48.860518
2020-814627;2020-07-28;000001;Vente;605000;22;;AV DE L OPERA;6904;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0083;;;43;41.42;;;;;;;;;1;2;Appartement;48;1;;;;;;2.334923;48.866197
2020-814637;2020-07-10;000001;Vente;250000;8;;RUE JEAN LANTIER;4905;75001;75101;Paris 1er Arrondissement;75;;;75101000AN0106;;;24;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.346541;48.858636
2020-814637;2020-07-10;000001;Vente;250000;8;;RUE JEAN LANTIER;4905;75001;75101;Paris 1er Arrondissement;75;;;75101000AN0106;;;23;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.346541;48.858636
2020-814637;2020-07-10;000001;Vente;250000;8;;RUE JEAN LANTIER;4905;75001;75101;Paris 1er Arrondissement;75;;;75101000AN0106;;;16;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.346541;48.858636
2020-814637;2020-07-10;000001;Vente;250000;8;;RUE JEAN LANTIER;4905;75001;75101;Paris 1er Arrondissement;75;;;75101000AN0106;;;15;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.346541;48.858636
2020-814637;2020-07-10;000001;Vente;250000;8;;RUE JEAN LANTIER;4905;75001;75101;Paris 1er Arrondissement;75;;;75101000AN0106;;;25;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.346541;48.858636
2020-814637;2020-07-10;000001;Vente;250000;8;;RUE JEAN LANTIER;4905;75001;75101;Paris 1er Arrondissement;75;;;75101000AN0106;;;28;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.346541;48.858636
2020-814648;2020-07-27;000001;Vente;1250000;15;;RUE DU LOUVRE;5825;75001;75101;Paris 1er Arrondissement;75;;;75101000AR0068;;;121;121.11;;;;;;;;;1;4;Local industriel. commercial ou assimilé;120;0;;;;;;2.341748;48.863545
2020-814657;2020-07-13;000001;Vente;331990;36;;RUE SAINT DENIS;8525;75001;75101;Paris 1er Arrondissement;75;;;75101000AO0019;;;12;26.38;;;;;;;;;1;2;Appartement;32;1;;;;;;2.348588;48.860276
2020-814660;2020-07-17;000001;Vente;593000;119;;RUE SAINT DENIS;8525;75001;75101;Paris 1er Arrondissement;75;;;75101000AQ0095;;;12;51.8;;;;;;;;;1;2;Appartement;51;1;;;;;;2.349162;48.863042
2020-814661;2020-07-30;000001;Vente;279000;4;;RUE DU MARCHE ST HONORE;6034;75001;75101;Paris 1er Arrondissement;75;;;75101000AY0053;;;62;18.69;;;;;;;;;1;2;Appartement;18;1;;;;;;2.331276;48.865657
2020-814663;2020-07-27;000001;Vente;233644;6;;RUE DU MONT THABOR;6537;75001;75101;Paris 1er Arrondissement;75;;;75101000AY0021;;;52;21.98;;;;;;;;;1;2;Appartement;24;2;;;;;;2.329292;48.865694
2020-814677;2020-07-17;000001;Vente;585000;39;;RUE DES LOMBARDS;5738;75001;75101;Paris 1er Arrondissement;75;;;75101000AO0059;;;16;43.55;24;43.55;25;43.55;;;;;3;2;Appartement;50;2;;;;;;2.347522;48.859762
2020-814678;2020-07-27;000001;Vente;477000;280;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0015;;;23;31.83;;;;;;;;;1;2;Appartement;34;2;;;;;;2.333196;48.864625
2020-814679;2020-07-23;000001;Vente;900000;17;;RUE DU CYGNE;2502;75001;75101;Paris 1er Arrondissement;75;;;75101000AQ0076;;;11;;12;;13;;8;;9;;5;4;Local industriel. commercial ou assimilé;182;0;;;;;;2.348306;48.86332
2020-814681;2020-07-17;000001;Vente;1705000;18;;RUE MONTMARTRE;6513;75001;75101;Paris 1er Arrondissement;75;;;75101000AQ0011;;;3;;41;;5;;;;;;3;2;Appartement;134;6;;;;;;2.346079;48.864
2020-814684;2020-07-28;000001;Vente;296755;6;;RUE CROIX DES PETITS CHAMPS;2453;75001;75101;Paris 1er Arrondissement;75;;;75101000AS0024;;;13;19.2;;;;;;;;;1;2;Appartement;20;1;;;;;;2.339547;48.862523
2020-814684;2020-07-28;000001;Vente;296755;6;;RUE CROIX DES PETITS CHAMPS;2453;75001;75101;Paris 1er Arrondissement;75;;;75101000AS0024;;;2;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.339547;48.862523
2020-814690;2020-07-22;000001;Vente;317853;30;;RUE SAINTE ANNE;8534;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0046;;;10;22.67;;;;;;;;;1;2;Appartement;35;1;;;;;;2.335733;48.866376
2020-814704;2020-07-23;000001;Vente;470000;54;;RUE DE L ARBRE SEC;0407;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0112;;;29;;30;33.75;;;;;;;2;4;Local industriel. commercial ou assimilé;58;0;;;;;;2.342881;48.861081
2020-814704;2020-07-23;000001;Vente;470000;54;;RUE DE L ARBRE SEC;0407;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0112;;;14;;;;;;;;;;1;2;Appartement;19;1;;;;;;2.342881;48.861081
2020-814705;2020-07-20;000001;Vente;1229325;16;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0043;;;1;76;15;;;;;;;;2;4;Local industriel. commercial ou assimilé;65;0;;;;;;2.3365;48.864571
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;28;0;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;60;0;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;2;Appartement;35;2;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;2;Appartement;14;1;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;2;Appartement;50;3;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;2;Appartement;48;3;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;2;Appartement;17;1;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;2;Appartement;22;1;S;sols;;;71;2.343773;48.861022
2020-814718;2020-07-16;000001;Vente;3250000;21;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0089;;;;;;;;;;;;;0;2;Appartement;22;1;S;sols;;;71;2.343773;48.861022
2020-814720;2020-07-27;000001;Vente;5700000;44;;RUE DU LOUVRE;5825;75001;75101;Paris 1er Arrondissement;75;;;75101000AR0073;;;3;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;420;0;;;;;;2.342836;48.864006
2020-814724;2020-08-10;000001;Vente;18000;17;;RUE DUPHOT;2999;75001;75101;Paris 1er Arrondissement;75;;;75101000BC0014;;;35;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;35;0;;;;;;2.325288;48.868416
2020-814728;2020-07-21;000001;Vente;5300000;226;;RUE DE RIVOLI;8249;75001;75101;Paris 1er Arrondissement;75;;;75101000AY0006;;;49;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.3285;48.86519
2020-814728;2020-07-21;000001;Vente;5300000;226;;RUE DE RIVOLI;8249;75001;75101;Paris 1er Arrondissement;75;;;75101000AY0006;;;47;11.18;;;;;;;;;1;3;Dépendance;;0;;;;;;2.3285;48.86519
2020-814728;2020-07-21;000001;Vente;5300000;226;;RUE DE RIVOLI;8249;75001;75101;Paris 1er Arrondissement;75;;;75101000AY0006;;;19;176.13;7;;8;;;;;;3;2;Appartement;195;5;;;;;;2.3285;48.86519
2020-814728;2020-07-21;000001;Vente;5300000;336;;RUE SAINT HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AZ0019;;;1148;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.330406;48.866189
2020-814739;2020-07-22;000001;Echange;53000;10;;RUE SAINTE-ANNE;8534;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0125;;;146;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.335548;48.865559
2020-814739;2020-07-22;000002;Echange;53000;10;;RUE SAINTE-ANNE;8534;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0125;;;142;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.335548;48.865559
2020-814740;2020-07-30;000001;Vente;12000;22;;PL VENDOME;9653;75001;75101;Paris 1er Arrondissement;75;;;75101000AZ0003;;;16;;;;;;;;;;1;2;Appartement;249;6;;;;;;2.330969;48.867657
2020-814741;2020-07-30;000001;Vente;45000;22;;PL VENDOME;9653;75001;75101;Paris 1er Arrondissement;75;;;75101000AZ0003;;;81;8.5;;;;;;;;;1;3;Dépendance;;0;;;;;;2.330969;48.867657
2020-814743;2020-07-30;000001;Vente;2050000;6;;RUE SAINT FLORENTIN;8611;75001;75101;Paris 1er Arrondissement;75;;;75101000BD0005;;;21;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.324386;48.867273
2020-814743;2020-07-30;000001;Vente;2050000;6;;RUE SAINT FLORENTIN;8611;75001;75101;Paris 1er Arrondissement;75;;;75101000BD0005;;;11;;;;;;;;;;1;2;Appartement;100;3;;;;;;2.324386;48.867273
2020-814744;2020-08-07;000001;Vente;9834797;54;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0062;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;57;0;S;sols;;;98;2.337479;48.866462
2020-814744;2020-08-07;000001;Vente;9834797;54;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0062;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;59;0;S;sols;;;98;2.337479;48.866462
2020-814744;2020-08-07;000001;Vente;9834797;54;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0062;;;;;;;;;;;;;0;2;Appartement;60;2;S;sols;;;98;2.337479;48.866462
2020-814744;2020-08-07;000001;Vente;9834797;54;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0062;;;;;;;;;;;;;0;2;Appartement;53;1;S;sols;;;98;2.337479;48.866462
2020-814744;2020-08-07;000001;Vente;9834797;54;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0062;;;;;;;;;;;;;0;2;Appartement;100;4;S;sols;;;98;2.337479;48.866462
2020-814744;2020-08-07;000001;Vente;9834797;54;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0062;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;62;0;S;sols;;;98;2.337479;48.866462
2020-814744;2020-08-07;000001;Vente;9834797;54;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0062;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;59;0;S;sols;;;98;2.337479;48.866462
2020-814765;2020-08-05;000001;Vente;190000;75;;RUE SAINT-HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0085;;;12;;;;;;;;;;1;2;Appartement;19;1;;;;;;2.344096;48.861015
2020-814773;2020-08-25;000001;Vente;710000;22;;AV DE L OPERA;6904;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0083;;;115;;81;;;;;;;;2;2;Appartement;44;2;;;;;;2.334923;48.866197
2020-814782;2020-08-26;000001;Vente;772300;13;;RUE DU JOUR;5033;75001;75101;Paris 1er Arrondissement;75;;;75101000AR0104;;;17;;18;;37;;46;;;;4;2;Appartement;63;3;;;;;;2.344284;48.863764
2020-814787;2020-08-05;000001;Vente;439000;280;;RUE SAINT-HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0015;;;42;26.46;;;;;;;;;1;2;Appartement;23;1;;;;;;2.333196;48.864625
2020-814798;2020-08-31;000001;Vente;1362000;30;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0050;;;11;;12;;13;;14;;15;;8;2;Appartement;70;4;;;;;;2.336903;48.865385
2020-814800;2020-09-01;000001;Vente;166000;5;;RUE JEAN JACQUES ROUSSEAU;4901;75001;75101;Paris 1er Arrondissement;75;;;75101000AS0017;;;3;10.83;;;;;;;;;1;2;Appartement;18;1;;;;;;2.339872;48.862374
2020-814806;2020-09-03;000001;Vente;225000;17;;RUE DU ROULE;8397;75001;75101;Paris 1er Arrondissement;75;;;75101000AT0091;;;14;16.66;;;;;;;;;1;2;Appartement;14;2;;;;;;2.343624;48.86097
2020-814811;2020-09-07;000001;Vente;344160;15;;RUE DU JOUR;5033;75001;75101;Paris 1er Arrondissement;75;;;75101000AR0105;;;101;;;;;;;;;;1;2;Appartement;27;1;;;;;;2.344371;48.863807
2020-814820;2020-08-31;000001;Vente;804900;17;;RUE DU BOULOI;1178;75001;75101;Paris 1er Arrondissement;75;;;75101000AR0063;;;91;53.98;;;;;;;;;1;2;Appartement;54;2;;;;;;2.340674;48.863943
2020-814837;2020-08-28;000001;Vente;436610;280;;RUE SAINT-HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0015;;;76;32.55;;;;;;;;;1;2;Appartement;32;1;;;;;;2.333196;48.864625
2020-814842;2020-09-04;000001;Vente;6000000;320;;RUE SAINT-HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AY0061;;;2;70.9;;;;;;;;;1;4;Local industriel. commercial ou assimilé;62;0;;;;;;2.331474;48.865577
2020-814852;2020-09-10;000001;Vente;1799000;8;;RUE SAINT-HYACINTHE;8641;75001;75101;Paris 1er Arrondissement;75;;;75101000AZ0086;;;76;150.76;87;;;;;;;;2;2;Appartement;154;3;;;;;;2.331789;48.866188
2020-814858;2020-08-27;000001;Vente;1325000;39;;RUE DES PETITS CHAMPS;7348;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0030;;;102;;104;;151;;3;;4;108.7;6;4;Local industriel. commercial ou assimilé;108;0;;;;;;2.336204;48.866698
2020-814861;2020-09-16;000001;Vente;152000;2;B;RUE DU BOULOI;1178;75001;75101;Paris 1er Arrondissement;75;;;75101000AS0008;;;153;;207;;;;;;;;2;3;Dépendance;;0;;;;;;2.340243;48.863074
2020-814862;2020-09-16;000001;Vente;242250;2;B;RUE DU BOULOI;1178;75001;75101;Paris 1er Arrondissement;75;;;75101000AS0008;;;147;;148;;236;;;;;;3;2;Appartement;23;1;;;;;;2.340243;48.863074
2020-814871;2020-07-16;000001;Vente;1015111;25;;BD DE SEBASTOPOL;8894;75001;75101;Paris 1er Arrondissement;75;;;75101000AO0018;;;11;68.1;21;;;;;;;;2;2;Appartement;69;2;;;;;;2.348775;48.86026
2020-814872;2020-09-01;000001;Vente;200000;16;;RUE MONTMARTRE;6513;75001;75101;Paris 1er Arrondissement;75;;;75101000AQ0012;;;32;15.4;;;;;;;;;1;2;Appartement;17;1;;;;;;2.345986;48.863887
2020-814874;2020-09-14;000001;Vente;1878000;23;;PL DAUPHINE;2594;75001;75101;Paris 1er Arrondissement;75;;;75101000AL0027;;;10;;4;94.1;;;;;;;2;2;Appartement;96;4;;;;;;2.341812;48.856623
2020-814875;2020-09-14;000001;Vente;1250000;23;;PL DAUPHINE;2594;75001;75101;Paris 1er Arrondissement;75;;;75101000AL0027;;;1;62.5;;;;;;;;;1;2;Appartement;62;4;;;;;;2.341812;48.856623
2020-814877;2020-09-04;000001;Vente;229245;19;;RUE SAINT-DENIS;8525;75001;75101;Paris 1er Arrondissement;75;;;75101000AO0053;;;4;16.17;;;;;;;;;1;2;Appartement;18;1;;;;;;2.347678;48.859473
2020-814879;2020-09-01;000001;Vente;146000;44;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0057;;;2;9.38;;;;;;;;;1;3;Dépendance;;0;;;;;;2.337187;48.865981
2020-814891;2020-09-07;000001;Vente;650000;34;;RUE SAINTE-ANNE;8534;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0028;;;16;44.5;;;;;;;;;1;2;Appartement;43;2;;;;;;2.336033;48.866637
2020-814892;2020-09-11;000001;Vente;461099;104;;RUE SAINT-DENIS;8525;75001;75101;Paris 1er Arrondissement;75;;;75101000AQ0115;;;4;35.62;;;;;;;;;1;2;Appartement;38;2;;;;;;2.350054;48.863464
2020-814894;2020-09-22;000001;Vente;412000;25;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0068;;;10;;17;;27;;;;;;3;2;Appartement;32;2;;;;;;2.336169;48.864877
2020-814902;2020-09-16;000001;Vente;61380;14;;AV DE L OPERA;6904;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0090;;;38;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.334881;48.865322
2020-814911;2020-08-31;000001;Echange;10000;260;;RUE SAINT-HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0024;;;29;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;36;0;;;;;;2.333731;48.864306
2020-814911;2020-08-31;000002;Echange;10000;260;;RUE SAINT-HONORE;8635;75001;75101;Paris 1er Arrondissement;75;;;75101000AX0024;;;21;;;;;;;;;;1;2;Appartement;50;2;;;;;;2.333731;48.864306
2020-814917;2020-08-31;000001;Vente;850000;32;;RUE DE RICHELIEU;8212;75001;75101;Paris 1er Arrondissement;75;;;75101000AV0051;;;10;;53;;8;111.85;;;;;3;4;Local industriel. commercial ou assimilé;91;0;;;;;;2.336974;48.865474
2020-814949;2020-09-28;000001;Vente;510000;41;;RUE DES PETITS CHAMPS;7348;75001;75101;Paris 1er Arrondissement;75;;;75101000AW0029;;;11;37.73;;;;;;;;;1;2;Appartement;38;1;;;;;;2.336053;48.86679
