id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2020-815796;2020-07-02;000001;Vente;791600;22;;RUE DU GAL BERTRAND;4015;75007;75107;Paris 7e Arrondissement;75;;;75107000BI0014;;;38;46.44;64;;;;;;;;2;2;Appartement;38;1;;;;;;2.313212;48.847106
2020-815796;2020-07-02;000001;Vente;791600;22;;RUE DU GAL BERTRAND;4015;75007;75107;Paris 7e Arrondissement;75;;;75107000BI0014;;;102;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.313212;48.847106
2020-815798;2020-07-06;000001;Vente;50000;15;;BD DES INVALIDES;4726;75007;75107;Paris 7e Arrondissement;75;;;75107000AY0017;;;68;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.315751;48.856428
2020-815799;2020-07-06;000001;Vente;1700000;11;;RUE MONSIEUR;6442;75007;75107;Paris 7e Arrondissement;75;;;75107000BF0020;;;35;;37;;7;95.43;;;;;3;2;Appartement;80;2;;;;;;2.316748;48.850851
2020-815800;2020-07-09;000001;Vente;412500;32;;RUE CHEVERT;1996;75007;75107;Paris 7e Arrondissement;75;;;75107000BX0029;;;58;26.85;59;26.85;;;;;;;2;2;Appartement;28;1;;;;;;2.307537;48.854783
2020-815802;2020-07-06;000001;Vente;3467000;5;;AV EMILE DESCHANEL;3217;75007;75107;Paris 7e Arrondissement;75;;;75107000CE0007;;;32;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.300915;48.856675
2020-815802;2020-07-06;000001;Vente;3467000;5;;AV EMILE DESCHANEL;3217;75007;75107;Paris 7e Arrondissement;75;;;75107000CE0007;;;49;;7;166.28;;;;;;;2;2;Appartement;160;5;;;;;;2.300915;48.856675
2020-815804;2020-07-07;000001;Vente;2300000;19;;RUE ST GUILLAUME;8631;75007;75107;Paris 7e Arrondissement;75;;;75107000AE0029;;;22;;;;;;;;;;1;2;Appartement;91;3;;;;;;2.329147;48.854574
2020-815804;2020-07-07;000001;Vente;2300000;19;;RUE ST GUILLAUME;8631;75007;75107;Paris 7e Arrondissement;75;;;75107000AE0029;;;30;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.329147;48.854574
2020-815804;2020-07-07;000001;Vente;2300000;19;;RUE ST GUILLAUME;8631;75007;75107;Paris 7e Arrondissement;75;;;75107000AE0029;;;42;;;;;;;;;;1;2;Appartement;132;5;;;;;;2.329147;48.854574
2020-815805;2020-07-01;000001;Vente;32000;9;;RUE JOSE MARIA DE HEREDIA;5002;75007;75107;Paris 7e Arrondissement;75;;;75107000BO0034;;;48;;49;;;;;;;;2;2;Appartement;17;1;;;;;;2.308037;48.847888
2020-815809;2020-07-09;000001;Vente;608000;3;;RUE DE BEAUNE;0785;75007;75107;Paris 7e Arrondissement;75;;;75107000AB0018;;;2;43.33;;;;;;;;;1;2;Appartement;36;1;;;;;;2.33018;48.858878
2020-815812;2020-07-15;000001;Vente;230000;27;B;RUE DE L EXPOSITION;3469;75007;75107;Paris 7e Arrondissement;75;;;75107000CD0097;;;107;15.69;134;;;;;;;;2;2;Appartement;18;1;;;;;;2.303512;48.857178
2020-815818;2020-07-02;000001;Vente;600000;13;;RUE DE LA COMETE;2223;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0078;;;1;48.1;27;;;;;;;;2;4;Local industriel. commercial ou assimilé;61;0;;;;;;2.309445;48.858989
2020-815820;2020-07-06;000001;Vente;700000;45;;AV DE SEGUR;8909;75007;75107;Paris 7e Arrondissement;75;;;75107000BM0037;;;107;18.5;126;45.02;;;;;;;2;4;Local industriel. commercial ou assimilé;63;0;;;;;;2.309112;48.85033
2020-815825;2020-07-03;000001;Vente;2530000;7;;AV BOSQUET;1119;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0028;;;104;193.81;126;;142;;;;;;3;2;Appartement;200;6;;;;;;2.302697;48.861345
2020-815827;2020-07-20;000001;Vente;1800000;80;;RUE DE GRENELLE;4314;75007;75107;Paris 7e Arrondissement;75;;;75107000AL0040;;;64;;65;107.87;9;;;;;;3;2;Appartement;136;5;;;;;;2.324528;48.855264
2020-815829;2020-07-10;000001;Vente;9840;125;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000CL0046;;;46;;;;;;;;;;1;2;Appartement;18;1;;;;;;2.308796;48.860891
2020-815832;2020-07-17;000001;Vente;32500;4;;RUE MASSERAN;6160;75007;75107;Paris 7e Arrondissement;75;;;75107000BJ0018;;;3104;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.313709;48.848424
2020-815834;2020-07-15;000001;Vente;180000;18;;RUE AMELIE;0268;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0024;;;21;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.30737;48.858401
2020-815834;2020-07-15;000001;Vente;180000;18;;RUE AMELIE;0268;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0024;;;20;18.2;;;;;;;;;1;3;Dépendance;;0;;;;;;2.30737;48.858401
2020-815841;2020-07-17;000001;Vente;1531200;39;;RUE VANEAU;9588;75007;75107;Paris 7e Arrondissement;75;;;75107000AJ0008;;;7;82.07;;;;;;;;;1;2;Appartement;82;4;;;;;;2.319339;48.851997
2020-815841;2020-07-17;000001;Vente;1531200;39;;RUE VANEAU;9588;75007;75107;Paris 7e Arrondissement;75;;;75107000AJ0008;;;7;82.07;;;;;;;;;1;3;Dépendance;;0;;;;;;2.319339;48.851997
2020-815842;2020-07-22;000001;Vente;1120000;6;;RUE DE BOURGOGNE;1202;75007;75107;Paris 7e Arrondissement;75;;;75107000AR0021;;;17;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.317964;48.860093
2020-815842;2020-07-22;000001;Vente;1120000;6;;RUE DE BOURGOGNE;1202;75007;75107;Paris 7e Arrondissement;75;;;75107000AR0021;;;18;70.01;;;;;;;;;1;2;Appartement;67;3;;;;;;2.317964;48.860093
2020-815844;2020-07-20;000001;Vente;9661100;37;;AV CHARLES FLOQUET;1832;75007;75107;Paris 7e Arrondissement;75;;;75107000BU0003;;;47;21.6;;;;;;;;;1;2;Appartement;22;1;;;;;;2.299388;48.853311
2020-815844;2020-07-20;000001;Vente;9661100;37;;AV CHARLES FLOQUET;1832;75007;75107;Paris 7e Arrondissement;75;;;75107000BU0003;;;21;;49;296.55;;;;;;;2;2;Appartement;229;5;;;;;;2.299388;48.853311
2020-815844;2020-07-20;000001;Vente;9661100;37;;AV CHARLES FLOQUET;1832;75007;75107;Paris 7e Arrondissement;75;;;75107000BU0003;;;14;;48;;;;;;;;2;2;Appartement;72;5;;;;;;2.299388;48.853311
2020-815844;2020-07-20;000001;Vente;9661100;37;;AV CHARLES FLOQUET;1832;75007;75107;Paris 7e Arrondissement;75;;;75107000BU0003;;;49;296.55;;;;;;;;;1;3;Dépendance;;0;;;;;;2.299388;48.853311
2020-815848;2020-07-17;000001;Echange;1000;43;;RUE DE VARENNE;9597;75007;75107;Paris 7e Arrondissement;75;;;75107000AK0026;;;80;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.322791;48.853974
2020-815848;2020-07-17;000001;Echange;1000;43;;RUE DE VARENNE;9597;75007;75107;Paris 7e Arrondissement;75;;;75107000AK0026;;;94;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.322791;48.853974
2020-815854;2020-07-15;000001;Vente;353000;51;;RUE CLER;2106;75007;75107;Paris 7e Arrondissement;75;;;75107000BY0068;;;21;21.25;;;;;;;;;1;2;Appartement;18;1;;;;;;2.306905;48.85626
2020-815855;2020-07-20;000001;Vente;290000;15;;AV DE LA MOTTE PICQUET;5308;75007;75107;Paris 7e Arrondissement;75;;;75107000BY0140;;;2;52.43;67;;68;;69;;;;4;4;Local industriel. commercial ou assimilé;130;0;;;;;;2.30865;48.855962
2020-815857;2020-07-17;000001;Vente;429000;61;;AV DE BRETEUIL;1277;75007;75107;Paris 7e Arrondissement;75;;;75107000BJ0005;;;106;25.56;;;;;;;;;1;2;Appartement;22;2;;;;;;2.312448;48.848165
2020-815860;2020-07-16;000001;Vente;38500;59;;QUAI BRANLY;1257;75007;75107;Paris 7e Arrondissement;75;;;75107000CP0007;;;51;;;;;;;;;;1;2;Appartement;36;2;;;;;;2.296162;48.860608
2020-815862;2020-07-07;000001;Vente;720000;20;B;AV RAPP;8041;75007;75107;Paris 7e Arrondissement;75;;;75107000CI0043;;;2;64.4;;;;;;;;;1;2;Appartement;62;2;;;;;;2.300205;48.859459
2020-815869;2020-07-24;000001;Vente;3400000;3;;AV BOSQUET;1119;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0026;;;220;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.302656;48.86171
2020-815869;2020-07-24;000001;Vente;3400000;3;;AV BOSQUET;1119;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0026;;;284;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.302656;48.86171
2020-815869;2020-07-24;000001;Vente;3400000;3;;AV BOSQUET;1119;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0026;;;203;;219;;269;;;;;;3;2;Appartement;280;7;;;;;;2.302656;48.86171
2020-815871;2020-07-07;000001;Vente;139500;30;;RUE CHEVERT;1996;75007;75107;Paris 7e Arrondissement;75;;;75107000BX0030;;;58;;;;;;;;;;1;2;Appartement;21;1;;;;;;2.307688;48.854875
2020-815874;2020-07-17;000001;Vente;10798500;7;;RUE DE TALLEYRAND;9159;75007;75107;Paris 7e Arrondissement;75;;;75107000AW0015;;;18;;21;;43;;;;;;3;2;Appartement;250;7;;;;;;2.315595;48.858361
2020-815874;2020-07-17;000001;Vente;10798500;7;;RUE DE TALLEYRAND;9159;75007;75107;Paris 7e Arrondissement;75;;;75107000AW0015;;;19;;20;;42;;;;;;3;2;Appartement;180;5;;;;;;2.315595;48.858361
2020-815878;2020-07-24;000001;Vente;785000;33;;AV RAPP;8041;75007;75107;Paris 7e Arrondissement;75;;;75107000CJ0022;;;2;58.04;34;;38;;39;;40;;6;2;Appartement;56;2;;;;;;2.301008;48.858848
2020-815879;2020-07-17;000001;Echange;1000;43;;RUE DE VARENNE;9597;75007;75107;Paris 7e Arrondissement;75;;;75107000AK0026;;;100;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.322791;48.853974
2020-815879;2020-07-17;000002;Echange;1000;43;;RUE DE VARENNE;9597;75007;75107;Paris 7e Arrondissement;75;;;75107000AK0026;;;98;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.322791;48.853974
2020-815882;2020-07-27;000001;Vente;1610000;35;;RUE MALAR;5945;75007;75107;Paris 7e Arrondissement;75;;;75107000CL0076;;;194;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.30636;48.860077
2020-815882;2020-07-27;000001;Vente;1610000;35;;RUE MALAR;5945;75007;75107;Paris 7e Arrondissement;75;;;75107000CL0076;;;124;91.58;330;;;;;;;;2;2;Appartement;96;4;;;;;;2.30636;48.860077
2020-815884;2020-07-16;000001;Vente;830000;54;;AV BOSQUET;1119;75007;75107;Paris 7e Arrondissement;75;;;75107000BW0103;;;8;56.4;;;;;;;;;1;2;Appartement;54;3;;;;;;2.304617;48.855414
2020-815886;2020-07-06;000001;Vente;75000;6;;RUE DU GAL CAMOU;4022;75007;75107;Paris 7e Arrondissement;75;;;75107000CI0045;;;191;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.299537;48.859083
2020-815887;2020-07-17;000001;Vente;1870000;49;;BD DE LA TOUR MAUBOURG;5383;75007;75107;Paris 7e Arrondissement;75;;;75107000AV0015;;;14;96.24;37;;;;;;;;2;2;Appartement;110;4;;;;;;2.310299;48.858217
2020-815888;2020-07-17;000001;Vente;227500;69;;AV DE SUFFREN;9114;75007;75107;Paris 7e Arrondissement;75;;;75107000BU0016;;;298;16.42;;;;;;;;;1;2;Appartement;16;1;;;;;;2.300372;48.851782
2020-815889;2020-07-10;000001;Vente;180000;4;;RUE DE BABYLONE;0618;75007;75107;Paris 7e Arrondissement;75;;;75107000AF0053;;;22;11.84;;;;;;;;;1;3;Dépendance;;0;;;;;;2.32605;48.851936
2020-815889;2020-07-10;000001;Vente;180000;4;;RUE DE BABYLONE;0618;75007;75107;Paris 7e Arrondissement;75;;;75107000AF0053;;;22;11.84;;;;;;;;;1;3;Dépendance;;0;;;;;;2.32605;48.851936
2020-815890;2020-07-22;000001;Vente;533000;12;;RUE AMELIE;0268;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0023;;;164;15.52;;;;;;;;;1;3;Dépendance;;0;;;;;;2.307312;48.85871
2020-815890;2020-07-22;000001;Vente;533000;12;;RUE AMELIE;0268;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0023;;;166;13.44;;;;;;;;;1;3;Dépendance;;0;;;;;;2.307312;48.85871
2020-815890;2020-07-22;000001;Vente;533000;12;;RUE AMELIE;0268;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0023;;;165;13.5;;;;;;;;;1;3;Dépendance;;0;;;;;;2.307312;48.85871
2020-815891;2020-07-10;000001;Vente;865000;99;;AV DE LA BOURDONNAIS;5202;75007;75107;Paris 7e Arrondissement;75;;;75107000BW0088;;;32;69.25;8;;;;;;;;2;2;Appartement;68;3;;;;;;2.303922;48.85559
2020-815896;2020-07-20;000001;Vente;325000;30;B;RUE PIERRE LEROUX;7451;75007;75107;Paris 7e Arrondissement;75;;;75107000BG0026;;;41;;;;;;;;;;1;2;Appartement;22;1;;;;;;2.319333;48.848293
2020-815899;2020-07-23;000001;Vente;18500000;15;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000AD0026;;;20;;53;;;;;;;;2;3;Dépendance;;0;;;;;;2.329099;48.856677
2020-815899;2020-07-23;000001;Vente;18500000;15;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000AD0026;;;11;;17;;18;;;;;;3;2;Appartement;471;10;;;;;;2.329099;48.856677
2020-815899;2020-07-23;000001;Vente;18500000;15;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000AD0026;;;15;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.329099;48.856677
2020-815899;2020-07-23;000001;Vente;18500000;15;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000AD0026;;;14;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.329099;48.856677
2020-815899;2020-07-23;000001;Vente;18500000;15;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000AD0026;;;9;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.329099;48.856677
2020-815900;2020-07-07;000001;Vente;1000;9;;RUE DU BAC;0620;75007;75107;Paris 7e Arrondissement;75;;;75107000AB0005;;;22;;;;;;;;;;1;2;Appartement;9;1;;;;;;2.329057;48.858872
2020-815900;2020-07-07;000001;Vente;1000;9;;RUE DU BAC;0620;75007;75107;Paris 7e Arrondissement;75;;;75107000AB0005;;;21;;;;;;;;;;1;2;Appartement;33;2;;;;;;2.329057;48.858872
2020-815905;2020-07-02;000001;Vente;905660;28;;RUE DE VARENNE;9597;75007;75107;Paris 7e Arrondissement;75;;;75107000AL0098;;;59;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.324675;48.854008
2020-815905;2020-07-02;000001;Vente;905660;28;;RUE DE VARENNE;9597;75007;75107;Paris 7e Arrondissement;75;;;75107000AL0098;;;26;;75;50.52;;;;;;;2;2;Appartement;44;1;;;;;;2.324675;48.854008
2020-815907;2020-07-03;000001;Vente;94444;4;;SQ DE LA TOUR MAUBOURG;5384;75007;75107;Paris 7e Arrondissement;75;;;75107000BY0148;;;31;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.308365;48.857578
2020-815908;2020-07-23;000001;Vente;315000;149;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000CL0001;;;13;30.19;30;;;;;;;;2;2;Appartement;29;2;;;;;;2.305784;48.860963
2020-815909;2020-07-01;000001;Vente;1;109;;RUE DE GRENELLE;4314;75007;75107;Paris 7e Arrondissement;75;;;75107000AY0049;;;48;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;78;0;;;;;;2.318274;48.857167
2020-815910;2020-07-01;000001;Vente;430770;45;;RUE DE BOURGOGNE;1202;75007;75107;Paris 7e Arrondissement;75;;;75107000AY0041;;;151;33.15;;;;;;;;;1;2;Appartement;35;2;;;;;;2.317491;48.856796
2020-815911;2020-07-23;000001;Vente;420000;17;;PAS JEAN NICOT;4934;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0053;;;27;31.55;;;;;;;;;1;2;Appartement;25;2;;;;;;2.30814;48.858406
2020-815919;2020-07-28;000001;Vente;84100000;20;;AV EMILE DESCHANEL;3217;75007;75107;Paris 7e Arrondissement;75;;;75107000BV0005;;;;;;;;;;;;;0;1;Maison;1540;20;S;sols;;;1080;2.302258;48.855132
2020-815919;2020-07-28;000001;Vente;84100000;15;;AV EMILE DESCHANEL;3217;75007;75107;Paris 7e Arrondissement;75;;;75107000BV0012;;;2;;4;;57;;70;;;;4;2;Appartement;315;5;;;;;;2.302342;48.855736
2020-815919;2020-07-28;000001;Vente;84100000;15;;AV EMILE DESCHANEL;3217;75007;75107;Paris 7e Arrondissement;75;;;75107000BV0012;;;44;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.302342;48.855736
2020-815919;2020-07-28;000001;Vente;84100000;15;;AV EMILE DESCHANEL;3217;75007;75107;Paris 7e Arrondissement;75;;;75107000BV0012;;;43;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.302342;48.855736
2020-815924;2020-07-28;000001;Vente;200000;89;;RUE DE GRENELLE;4314;75007;75107;Paris 7e Arrondissement;75;;;75107000AL0002;;;184;;187;12.32;;;;;;;2;3;Dépendance;;0;;;;;;2.321251;48.856139
2020-815927;2020-07-17;000001;Vente;4310000;15;;AV ELISEE RECLUS;3188;75007;75107;Paris 7e Arrondissement;75;;;75107000CH0015;;;9;;;;;;;;;;1;2;Appartement;160;5;;;;;;2.298963;48.857946
2020-815927;2020-07-17;000001;Vente;4310000;15;;AV ELISEE RECLUS;3188;75007;75107;Paris 7e Arrondissement;75;;;75107000CH0015;;;9;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.298963;48.857946
2020-815927;2020-07-17;000001;Vente;4310000;18;;AV ELISEE RECLUS;3188;75007;75107;Paris 7e Arrondissement;75;;;75107000CH0021;;;36;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.298525;48.857591
2020-815928;2020-07-24;000001;Vente;770000;25;;AV DUQUESNE;3023;75007;75107;Paris 7e Arrondissement;75;;;75107000BR0037;;;15;;4;;;;;;;;2;2;Appartement;67;2;;;;;;2.309301;48.852598
2020-815929;2020-07-21;000001;Vente;600000;9;;AV DE SAXE;8866;75007;75107;Paris 7e Arrondissement;75;;;75107000BN0005;;;12;;;;;;;;;;1;2;Appartement;46;2;;;;;;2.308717;48.849616
2020-815931;2020-07-31;000001;Vente;510000;41;;AV DE LA BOURDONNAIS;5202;75007;75107;Paris 7e Arrondissement;75;;;75107000CJ0004;;;68;;70;;;;;;;;2;2;Appartement;30;1;;;;;;2.299772;48.858237
2020-815937;2020-07-08;000001;Vente;1945213;43;;RUE DE LILLE;5686;75007;75107;Paris 7e Arrondissement;75;;;75107000AO0011;;;22;;;;;;;;;;1;2;Appartement;107;4;;;;;;2.327913;48.858783
2020-815939;2020-07-27;000001;Vente;162000;70;;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000AO0028;;;16;19.73;;;;;;;;;1;4;Local industriel. commercial ou assimilé;75;0;;;;;;2.325368;48.858818
2020-815939;2020-07-27;000001;Vente;162000;70;B;RUE DE L UNIVERSITE;9527;75007;75107;Paris 7e Arrondissement;75;;;75107000AO0028;;;14;20.04;;;;;;;;;1;3;Dépendance;;0;;;;;;2.325368;48.858818
2020-815940;2020-07-21;000001;Vente;1;59;;QUAI BRANLY;1257;75007;75107;Paris 7e Arrondissement;75;;;75107000CP0007;;;51;;;;;;;;;;1;2;Appartement;36;2;;;;;;2.296162;48.860608
2020-815946;2020-07-27;000001;Echange;6500;1;;RUE COGNACQ JAY;2177;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0013;;;36;;;;;;;;;;1;2;Appartement;105;5;;;;;;2.305225;48.861535
2020-815946;2020-07-27;000001;Echange;6500;1;;RUE COGNACQ JAY;2177;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0013;;;36;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.305225;48.861535
2020-815946;2020-07-27;000002;Echange;6500;1;;RUE COGNACQ JAY;2177;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0013;;;40;;;;;;;;;;1;2;Appartement;100;4;;;;;;2.305225;48.861535
2020-815946;2020-07-27;000002;Echange;6500;1;;RUE COGNACQ JAY;2177;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0013;;;40;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.305225;48.861535
2020-815946;2020-07-27;000002;Echange;6500;1;;RUE COGNACQ JAY;2177;75007;75107;Paris 7e Arrondissement;75;;;75107000CN0013;;;40;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.305225;48.861535
2020-815947;2020-07-24;000001;Vente;170000;47;;RUE CLER;2106;75007;75107;Paris 7e Arrondissement;75;;;75107000BY0066;;;19;27.49;40;;;;;;;;2;2;Appartement;27;2;;;;;;2.3068;48.856453
2020-815949;2020-07-15;000001;Vente;1980000;73;;RUE ST DOMINIQUE;8529;75007;75107;Paris 7e Arrondissement;75;;;75107000BZ0082;;;57;;59;;;;;;;;2;4;Local industriel. commercial ou assimilé;110;0;;;;;;2.309199;48.85964
2020-815953;2020-07-16;000001;Vente;140000;11;;RUE MONSIEUR;6442;75007;75107;Paris 7e Arrondissement;75;;;75107000BF0020;;;23;9.3;;;;;;;;;1;3;Dépendance;;0;;;;;;2.316748;48.850851
2020-815957;2020-07-16;000001;Vente;1207000;1;;RUE LOUIS CODET;5774;75007;75107;Paris 7e Arrondissement;75;;;75107000BX0053;;;1;;22;;;;;;;;2;2;Appartement;65;3;;;;;;2.309088;48.854831
2020-815957;2020-07-16;000001;Vente;1207000;1;;RUE LOUIS CODET;5774;75007;75107;Paris 7e Arrondissement;75;;;75107000BX0053;;;16;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.309088;48.854831
2020-815962;2020-07-24;000001;Vente;1580000;11;;RUE PAUL LOUIS COURIER;7170;75007;75107;Paris 7e Arrondissement;75;;;75107000AL0054;;;20;;5;101.57;;;;;;;2;2;Appartement;99;5;;;;;;2.324473;48.856123
2020-815967;2020-07-24;000001;Vente;545000;10;;RUE VALADON;9542;75007;75107;Paris 7e Arrondissement;75;;;75107000BY0022;;;57;33.55;;;;;;;;;1;2;Appartement;35;1;;;;;;2.305316;48.857012
2020-815973;2020-07-29;000001;Vente;500028;35;;BD DES INVALIDES;4726;75007;75107;Paris 7e Arrondissement;75;;;75107000BF0001;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;;0;S;sols;;;3861;2.315323;48.851437
2020-815973;2020-07-29;000001;Vente;500028;35;;BD DES INVALIDES;4726;75007;75107;Paris 7e Arrondissement;75;;;75107000BF0001;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;18769;0;S;sols;;;3861;2.315323;48.851437
2020-815973;2020-07-29;000001;Vente;500028;61;;RUE DE BABYLONE;0618;75007;75107;Paris 7e Arrondissement;75;;;75107000BF0002;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;1087;0;S;sols;;;382;2.315592;48.851638
2020-815974;2020-07-24;000001;Vente;800000;42;;RUE BARBET DE JOUY;0664;75007;75107;Paris 7e Arrondissement;75;;;75107000BE0010;;;25;51.1;;;;;;;;;1;2;Appartement;55;3;;;;;;2.316926;48.851956
2020-815976;2020-07-22;000001;Vente;1100000;46;;RUE DE VERNEUIL;9691;75007;75107;Paris 7e Arrondissement;75;;;75107000AO0009;;;63;57.7;64;;;;;;;;2;2;Appartement;49;3;;;;;;2.327984;48.85857
