id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2020-817359;2020-07-01;000001;Vente;450000;185;;RUE DU FG POISSONNIERE;3512;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0072;;;100;41.67;113;;;;;;;;2;2;Appartement;40;2;;;;;;2.349211;48.882741
2020-817360;2020-07-10;000001;Vente;376200;7;;CITE CHARLES GODON;1843;75009;75109;Paris 9e Arrondissement;75;;;75109000BA0131;;;9;;;;;;;;;;1;2;Appartement;30;1;;;;;;2.340959;48.879372
2020-817365;2020-07-06;000001;Vente;386000;6;;RUE SAINT LAZARE;8673;75009;75109;Paris 9e Arrondissement;75;;;75109000AG0049;;;123;;;;;;;;;;1;2;Appartement;38;2;;;;;;2.338598;48.877027
2020-817365;2020-07-06;000001;Vente;386000;6;;RUE SAINT LAZARE;8673;75009;75109;Paris 9e Arrondissement;75;;;75109000AG0049;;;104;;;;;;;;;;1;2;Appartement;38;2;;;;;;2.338598;48.877027
2020-817366;2020-07-03;000001;Vente;154524;8;;RUE LA BRUYERE;5211;75009;75109;Paris 9e Arrondissement;75;;;75109000AF0108;;;19;;33;102.4;;;;;;;2;2;Appartement;102;4;;;;;;2.336141;48.879182
2020-817367;2020-07-10;000001;Vente;186200;13;;RUE RODIER;8299;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0049;;;2;;;;;;;;;;1;2;Appartement;15;1;;;;;;2.342441;48.878215
2020-817373;2020-07-07;000001;Vente;360000;11;;RUE DE ROCHECHOUART;8289;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0105;;;108;;;;;;;;;;1;2;Appartement;10;1;;;;;;2.344047;48.87728
2020-817373;2020-07-07;000001;Vente;360000;11;;RUE DE ROCHECHOUART;8289;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0105;;;14;;29;;;;;;;;2;2;Appartement;37;2;;;;;;2.344047;48.87728
2020-817375;2020-07-08;000001;Vente;710000;20;;RUE CADET;1407;75009;75109;Paris 9e Arrondissement;75;;;75109000AX0183;;;30;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.343614;48.875157
2020-817375;2020-07-08;000001;Vente;710000;20;;RUE CADET;1407;75009;75109;Paris 9e Arrondissement;75;;;75109000AX0183;;;45;;46;;47;;48;;49;;5;2;Appartement;70;4;;;;;;2.343614;48.875157
2020-817376;2020-07-07;000001;Vente;987500;64;;RUE RODIER;8299;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0012;;;14;;16;;;;;;;;2;2;Appartement;80;4;;;;;;2.344302;48.880752
2020-817377;2020-07-03;000001;Vente;1218590;50;B;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AA0039;;;13;;48;;51;;;;;;3;2;Appartement;86;3;;;;;;2.330966;48.883293
2020-817381;2020-07-03;000001;Vente;1739900;2;;RUE THIMONNIER;9281;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0110;;;20;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.347408;48.880158
2020-817381;2020-07-03;000001;Vente;1739900;2;;RUE THIMONNIER;9281;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0110;;;18;;21;;22;;;;;;3;2;Appartement;113;4;;;;;;2.347408;48.880158
2020-817382;2020-07-03;000001;Vente;90000;4;;RUE FLECHIER;3667;75009;75109;Paris 9e Arrondissement;75;;;75109000AY0001;;;15;8.58;;;;;;;;;1;3;Dépendance;;0;;;;;;2.339373;48.876414
2020-817385;2020-07-09;000001;Vente;670000;62;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AF0008;;;155;56.14;262;;;;;;;;2;2;Appartement;55;2;;;;;;2.335951;48.880573
2020-817392;2020-07-06;000001;Vente;1542650;8;;RUE DU CARDINAL MERCIER;1547;75009;75109;Paris 9e Arrondissement;75;;;75109000AB0074;;;13;108.1;34;;;;;;;;2;2;Appartement;103;4;;;;;;2.329654;48.880915
2020-817394;2020-07-09;000001;Vente;2696000;3;;SQ DE MAUBEUGE;6184;75009;75109;Paris 9e Arrondissement;75;;;75109000BE0096;;;25;;3;234.65;;;;;;;2;2;Appartement;200;7;;;;;;2.346577;48.878438
2020-817399;2020-07-08;000001;Vente;1550000;17;;RUE LA FAYETTE;5240;75009;75109;Paris 9e Arrondissement;75;;;75109000AO0029;;;101;;111;;13;;;;;;3;2;Appartement;134;7;;;;;;2.336479;48.874073
2020-817400;2020-07-10;000001;Vente;135000;43;;RUE PIERRE FONTAINE;3713;75009;75109;Paris 9e Arrondissement;75;;;75109000AD0109;;;16;17.16;;;;;;;;;1;2;Appartement;20;1;;;;;;2.332609;48.883144
2020-817402;2020-07-01;000001;Vente;31130000;48;;RUE LA BRUYERE;5211;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0136;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;1261;0;S;sols;;;343;2.332503;48.880048
2020-817402;2020-07-01;000001;Vente;31130000;48;;RUE LA BRUYERE;5211;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0136;;;;;;;;;;;;;0;2;Appartement;26;1;S;sols;;;343;2.332503;48.880048
2020-817402;2020-07-01;000001;Vente;31130000;48;;RUE LA BRUYERE;5211;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0136;;;;;;;;;;;;;0;2;Appartement;56;2;S;sols;;;343;2.332503;48.880048
2020-817403;2020-07-01;000001;Vente;1206000;1;;RUE ROUGEMONT;8393;75009;75109;Paris 9e Arrondissement;75;;;75109000AV0035;;;10;;18;;;;;;;;2;2;Appartement;87;3;;;;;;2.345618;48.871347
2020-817407;2020-07-01;000001;Vente;500000;15;;BD DE CLICHY;2113;75009;75109;Paris 9e Arrondissement;75;;;75109000AE0025;;;127;43.68;;;;;;;;;1;2;Appartement;49;2;;;;;;2.337756;48.882001
2020-817411;2020-07-16;000001;Vente;246100;15;;PAS BRIARE;1290;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0123;;;11;;29;;;;;;;;2;2;Appartement;20;2;;;;;;2.343123;48.877069
2020-817412;2020-07-09;000001;Vente;542750;3;B;RUE BLEUE;1017;75009;75109;Paris 9e Arrondissement;75;;;75109000AX0061;;;20;41.48;;;;;;;;;1;2;Appartement;48;3;;;;;;2.347372;48.875561
2020-817413;2020-07-07;000001;Vente;545400;11;;RUE PIERRE FONTAINE;3713;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0037;;;16;40.52;33;;;;;;;;2;2;Appartement;41;2;;;;;;2.334178;48.881143
2020-817415;2020-07-16;000001;Vente;269900;47;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0084;;;20;;7;21.95;;;;;;;2;2;Appartement;24;1;;;;;;2.335001;48.880097
2020-817417;2020-07-16;000001;Vente;1025000;40;;RUE CONDORCET;2268;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0022;;;1171;80.1;;;;;;;;;1;2;Appartement;81;3;;;;;;2.344672;48.880285
2020-817421;2020-07-06;000001;Vente;900000;34;;RUE PETRELLE;7359;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0063;;;39;97.53;41;;;;;;;;2;4;Local industriel. commercial ou assimilé;9;0;;;;;;2.34673;48.880996
2020-817421;2020-07-06;000001;Vente;900000;34;;RUE PETRELLE;7359;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0063;;;39;97.53;41;;;;;;;;2;4;Local industriel. commercial ou assimilé;98;0;;;;;;2.34673;48.880996
2020-817425;2020-07-02;000001;Vente;900000;19;;RUE MILTON;6369;75009;75109;Paris 9e Arrondissement;75;;;75109000BA0107;;;10;;28;;51;45.17;;;;;3;2;Appartement;45;3;;;;;;2.340873;48.87858
2020-817425;2020-07-02;000001;Vente;900000;19;;RUE MILTON;6369;75009;75109;Paris 9e Arrondissement;75;;;75109000BA0107;;;40;;41;;49;46.28;;;;;3;2;Appartement;45;3;;;;;;2.340873;48.87858
2020-817430;2020-07-17;000001;Vente;70000;59;;RUE CONDORCET;2268;75009;75109;Paris 9e Arrondissement;75;;;75109000BA0014;;;56;;;;;;;;;;1;2;Appartement;10;1;;;;;;2.3419;48.880075
2020-817431;2020-07-21;000001;Vente;200000;17;;RUE VICTOR MASSE;9775;75009;75109;Paris 9e Arrondissement;75;;;75109000AF0048;;;41;;;;;;;;;;1;2;Appartement;30;2;;;;;;2.338575;48.880548
2020-817432;2020-07-09;000001;Vente;102500;15;;RUE HENRY MONNIER;4571;75009;75109;Paris 9e Arrondissement;75;;;75109000AF0030;;;38;10.19;;;;;;;;;1;2;Appartement;9;1;;;;;;2.336875;48.880214
2020-817433;2020-07-02;000001;Vente;530000;20;;RUE CADET;1407;75009;75109;Paris 9e Arrondissement;75;;;75109000AX0183;;;103;;135;50.53;137;;;;;;3;2;Appartement;50;3;;;;;;2.343614;48.875157
2020-817435;2020-07-23;000001;Vente;300000;13;;RUE PIERRE FONTAINE;3713;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0038;;;14;42.67;;;;;;;;;1;2;Appartement;37;3;;;;;;2.334136;48.881201
2020-817436;2020-07-16;000001;Vente;430000;8;;RUE D AUMALE;0572;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0066;;;22;43.5;;;;;;;;;1;2;Appartement;43;2;;;;;;2.336802;48.87808
2020-817440;2020-07-20;000001;Vente;125000;4;;RUE DE BUDAPEST;1363;75009;75109;Paris 9e Arrondissement;75;;;75109000AK0071;;;26;;3;15.13;;;;;;;2;2;Appartement;14;1;;;;;;2.327801;48.876102
2020-817441;2020-07-17;000001;Vente;150100;76;;RUE DE DUNKERQUE;2990;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0009;;;47;23.3;;;;;;;;;1;2;Appartement;23;1;;;;;;2.345573;48.882528
2020-817445;2020-07-08;000001;Vente;560000;15;;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0059;;;53;26.83;;;;;;;;;1;2;Appartement;27;2;;;;;;2.334818;48.881488
2020-817445;2020-07-08;000001;Vente;560000;15;;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AC0059;;;52;21.99;;;;;;;;;1;2;Appartement;22;2;;;;;;2.334818;48.881488
2020-817449;2020-07-15;000001;Vente;450000;78;;RUE D AMSTERDAM;0300;75009;75109;Paris 9e Arrondissement;75;;;75109000AB0131;;;7;40.33;;;;;;;;;1;2;Appartement;38;2;;;;;;2.327281;48.881136
2020-817451;2020-07-16;000001;Vente;635000;3;;RUE CHORON;2021;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0028;;;16;64.78;36;;;;;;;;2;2;Appartement;50;3;;;;;;2.34182;48.877233
2020-817452;2020-07-24;000001;Vente;102500;92;;RUE SAINT LAZARE;8673;75009;75109;Paris 9e Arrondissement;75;;;75109000AK0058;;;1377;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.328194;48.876283
2020-817452;2020-07-24;000001;Vente;102500;92;;RUE SAINT LAZARE;8673;75009;75109;Paris 9e Arrondissement;75;;;75109000AK0058;;;1378;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.328194;48.876283
2020-817453;2020-07-08;000001;Vente;1250000;57;;RUE DE ROCHECHOUART;8289;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0030;;;14;;;;;;;;;;1;2;Appartement;106;4;;;;;;2.345903;48.880036
2020-817455;2020-07-23;000001;Vente;1450000;35;;RUE DE TREVISE;9440;75009;75109;Paris 9e Arrondissement;75;;;75109000AX0136;;;217;142.7;514;;;;;;;;2;2;Appartement;143;4;;;;;;2.34492;48.875015
2020-817458;2020-07-22;000001;Vente;186500;82;;RUE DE MAUBEUGE;6183;75009;75109;Paris 9e Arrondissement;75;;;75109000BE0030;;;15;21.72;;;;;;;;;1;2;Appartement;27;2;;;;;;2.349068;48.879408
2020-817460;2020-07-20;000001;Vente;135000;16;;AV TRUDAINE;9484;75009;75109;Paris 9e Arrondissement;75;;;75109000BB0020;;;35;;;;;;;;;;1;2;Appartement;12;1;;;;;;2.342067;48.881351
2020-817462;2020-07-17;000001;Vente;390730;45;;BD DE CLICHY;2113;75009;75109;Paris 9e Arrondissement;75;;;75109000AD0012;;;76;37.6;;;;;;;;;1;2;Appartement;38;2;;;;;;2.334106;48.882956
2020-817466;2020-07-02;000001;Vente;267000;6;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0028;;;343;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;12;0;;;;;;2.334807;48.877486
2020-817466;2020-07-02;000001;Vente;267000;20;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0037;;;13;;2;21.04;43;;;;;;3;2;Appartement;17;1;;;;;;2.334744;48.878228
2020-817467;2020-07-09;000001;Vente;700000;70;;RUE DE CLICHY;2116;75009;75109;Paris 9e Arrondissement;75;;;75109000AB0019;;;4;56.95;;;;;;;;;1;2;Appartement;57;3;;;;;;2.328298;48.882155
2020-817468;2020-07-07;000001;Vente;469000;9;;RUE CLAUZEL;2090;75009;75109;Paris 9e Arrondissement;75;;;75109000AG0014;;;22;35.2;38;;;;;;;;2;2;Appartement;34;2;;;;;;2.33864;48.878955
2020-817469;2020-07-24;000001;Vente;359000;91;;RUE DE ROCHECHOUART;8289;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0027;;;2;40.77;22;;;;;;;;2;4;Local industriel. commercial ou assimilé;25;0;;;;;;2.34657;48.882759
2020-817471;2020-07-27;000001;Vente;216000;1;;RUE DE GRANGE BATELIERE;4295;75009;75109;Paris 9e Arrondissement;75;;;75109000AU0055;;;23;24.8;;;;;;;;;1;2;Appartement;34;2;;;;;;2.342849;48.872848
2020-817478;2020-07-27;000001;Vente;303000;71;;RUE DE DUNKERQUE;2990;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0057;;;79;26.4;;;;;;;;;1;2;Appartement;26;1;;;;;;2.347274;48.881589
2020-817479;2020-07-02;000001;Vente;690000;69;A;RUE DE ROCHECHOUART;8289;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0149;;;117;52.42;134;;;;;;;;2;2;Appartement;55;2;;;;;;2.34554;48.881005
2020-817482;2020-07-09;000001;Vente;57000;15;;RUE VICTOR MASSE;9775;75009;75109;Paris 9e Arrondissement;75;;;75109000AF0049;;;21;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.338811;48.880478
2020-817486;2020-07-17;000001;Vente;1426000;183;;RUE DU FG POISSONNIERE;3512;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0075;;;15;;25;109.15;;;;;;;2;2;Appartement;95;4;;;;;;2.349457;48.882554
2020-817487;2020-07-24;000001;Vente;69000;67;;RUE JEAN BAPTISTE PIGALLE;7484;75009;75109;Paris 9e Arrondissement;75;;;75109000AD0060;;;161;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.336217;48.881685
2020-817495;2020-07-16;000001;Vente;275000;18;;RUE VICTOR MASSE;9775;75009;75109;Paris 9e Arrondissement;75;;;75109000AE0072;;;53;21.7;77;;;;;;;;2;2;Appartement;25;1;;;;;;2.338678;48.880874
2020-817496;2020-07-27;000001;Vente;308750;84;;RUE DE ROCHECHOUART;8289;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0041;;;28;;29;;30;;;;;;3;2;Appartement;25;1;;;;;;2.347144;48.882582
2020-817497;2020-07-23;000001;Vente;1800000;43;;RUE SAINT GEORGES;8617;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0071;;;9;140.05;;;;;;;;;1;4;Local industriel. commercial ou assimilé;145;0;;;;;;2.336988;48.877571
2020-817499;2020-07-15;000001;Vente;70000;67;;RUE JEAN BAPTISTE PIGALLE;7484;75009;75109;Paris 9e Arrondissement;75;;;75109000AD0060;;;228;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.336217;48.881685
2020-817499;2020-07-15;000001;Vente;70000;67;;RUE JEAN BAPTISTE PIGALLE;7484;75009;75109;Paris 9e Arrondissement;75;;;75109000AD0060;;;248;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.336217;48.881685
2020-817500;2020-07-06;000001;Vente;76000;78;;RUE D AMSTERDAM;0300;75009;75109;Paris 9e Arrondissement;75;;;75109000AB0131;;;22;;32;;;;;;;;2;2;Appartement;9;1;;;;;;2.327281;48.881136
2020-817502;2020-07-21;000001;Vente;26000;10;;RUE DE BELLEFOND;0827;75009;75109;Paris 9e Arrondissement;75;;;75109000BE0059;;;91;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.348245;48.877739
2020-817505;2020-07-20;000001;Vente;190000;6;;RUE CHORON;2021;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0033;;;62;20.37;;;;;;;;;1;2;Appartement;22;1;;;;;;2.342123;48.877489
2020-817508;2020-07-28;000001;Vente;1000000;64;;RUE DE CLICHY;2116;75009;75109;Paris 9e Arrondissement;75;;;75109000AB0028;;;7;101.55;;;;;;;;;1;2;Appartement;95;5;;;;;;2.328534;48.881725
2020-817509;2020-07-21;000001;Vente;360000;35;;RUE DES MARTYRS;6147;75009;75109;Paris 9e Arrondissement;75;;;75109000AF0096;;;28;;8;28.85;;;;;;;2;2;Appartement;32;2;;;;;;2.339459;48.879183
2020-817513;2020-07-09;000001;Vente;336000;67;;RUE JEAN BAPTISTE PIGALLE;7484;75009;75109;Paris 9e Arrondissement;75;;;75109000AD0060;;;302;32.55;;;;;;;;;1;2;Appartement;32;1;;;;;;2.336217;48.881685
2020-817516;2020-07-10;000001;Vente;550000;27;;RUE DU FBOURG MONTMARTRE;3510;75009;75109;Paris 9e Arrondissement;75;;;75109000AU0051;;;10;59.21;105;;9;;;;;;3;2;Appartement;59;2;;;;;;2.342553;48.87341
2020-817518;2020-07-16;000001;Vente;425000;20;;RUE LAMARTINE;5291;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0126;;;38;36.82;50;;;;;;;;2;4;Local industriel. commercial ou assimilé;41;0;;;;;;2.342682;48.876825
2020-817520;2020-07-24;000001;Vente;510000;45;;RUE CONDORCET;2268;75009;75109;Paris 9e Arrondissement;75;;;75109000BA0038;;;51;;;;;;;;;;1;2;Appartement;45;3;;;;;;2.343513;48.880053
2020-817523;2020-07-15;000001;Vente;675000;15;;RUE DES MARTYRS;6147;75009;75109;Paris 9e Arrondissement;75;;;75109000AG0036;;;50;53.19;;;;;;;;;1;4;Local industriel. commercial ou assimilé;52;0;;;;;;2.339003;48.87793
2020-817524;2020-07-07;000001;Echange;60500;32;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0045;;;49;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.33494;48.879125
2020-817525;2020-07-07;000002;Echange;366500;32;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0045;;;37;;;;;;;;;;1;2;Appartement;67;2;;;;;;2.33494;48.879125
2020-817525;2020-07-07;000002;Echange;366500;32;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0045;;;42;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.33494;48.879125
2020-817525;2020-07-07;000002;Echange;366500;32;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0045;;;41;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.33494;48.879125
2020-817525;2020-07-07;000002;Echange;366500;32;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0045;;;38;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.33494;48.879125
2020-817525;2020-07-07;000002;Echange;366500;32;;RUE DE LA ROCHEFOUCAULD;5356;75009;75109;Paris 9e Arrondissement;75;;;75109000AH0045;;;40;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.33494;48.879125
2020-817527;2020-07-02;000001;Vente;120000;13;;RUE DE BUDAPEST;1363;75009;75109;Paris 9e Arrondissement;75;;;75109000AK0090;;;109;15.06;;;;;;;;;1;2;Appartement;15;1;;;;;;2.327237;48.876778
2020-817528;2020-07-21;000001;Vente;25000;43;;RUE DE CLICHY;2116;75009;75109;Paris 9e Arrondissement;75;;;75109000AB0097;;;34;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.328789;48.880033
2020-817528;2020-07-21;000001;Vente;25000;43;;RUE DE CLICHY;2116;75009;75109;Paris 9e Arrondissement;75;;;75109000AB0097;;;35;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.328789;48.880033
2020-817529;2020-07-20;000001;Vente;1430000;12;;RUE RICHER;8218;75009;75109;Paris 9e Arrondissement;75;;;75109000AX0083;;;11;;36;116.07;;;;;;;2;2;Appartement;105;3;;;;;;2.346934;48.874409
2020-817536;2020-07-21;000001;Vente;636000;41;;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AA0047;;;17;;29;;32;;;;;;3;2;Appartement;38;2;;;;;;2.331409;48.882733
2020-817536;2020-07-21;000001;Vente;636000;41;;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AA0047;;;28;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.331409;48.882733
2020-817536;2020-07-21;000001;Vente;636000;41;;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AA0047;;;26;50.05;;;;;;;;;1;3;Dépendance;;0;;;;;;2.331409;48.882733
2020-817536;2020-07-21;000001;Vente;636000;41;;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AA0047;;;27;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.331409;48.882733
2020-817540;2020-07-17;000001;Vente;510000;71;;RUE DE DUNKERQUE;2990;75009;75109;Paris 9e Arrondissement;75;;;75109000BD0057;;;7;53.56;;;;;;;;;1;2;Appartement;50;1;;;;;;2.347274;48.881589
2020-817542;2020-07-17;000001;Vente;2525000;11;B;RUE DE MILAN;6358;75009;75109;Paris 9e Arrondissement;75;;;75109000AJ0070;;;50;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.328157;48.878558
2020-817542;2020-07-17;000001;Vente;2525000;11;B;RUE DE MILAN;6358;75009;75109;Paris 9e Arrondissement;75;;;75109000AJ0070;;;8;183.9;;;;;;;;;1;2;Appartement;182;7;;;;;;2.328157;48.878558
2020-817547;2020-07-24;000001;Vente;110000;43;;RUE PIERRE FONTAINE;3713;75009;75109;Paris 9e Arrondissement;75;;;75109000AD0109;;;34;;;;;;;;;;1;2;Appartement;12;1;;;;;;2.332609;48.883144
2020-817554;2020-07-30;000001;Vente;40000;7;;RUE MANUEL;5981;75009;75109;Paris 9e Arrondissement;75;;;75109000AZ0005;;;47;;48;;;;;;;;2;2;Appartement;10;1;;;;;;2.34045;48.878163
2020-817556;2020-07-23;000001;Vente;119200;49;;RUE DE DOUAI;2909;75009;75109;Paris 9e Arrondissement;75;;;75109000AA0043;;;2;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;20;0;;;;;;2.330764;48.882948
2020-817558;2020-07-31;000001;Vente;385000;29;;BD DE ROCHECHOUART;8288;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0015;;;27;;58;;;;;;;;2;2;Appartement;6;1;;;;;;2.345727;48.882848
2020-817560;2020-07-10;000001;Vente;250;11;;BD DE ROCHECHOUART;8288;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0058;;;74;;;;;;;;;;1;2;Appartement;43;3;;;;;;2.348008;48.883234
2020-817561;2020-07-10;000001;Vente;500;11;;BD DE ROCHECHOUART;8288;75009;75109;Paris 9e Arrondissement;75;;;75109000BC0058;;;73;;;;;;;;;;1;2;Appartement;77;3;;;;;;2.348008;48.883234
