id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2020-815811;2020-07-10;000001;Vente;475000;4;;RUE SAINT SEVERIN;8760;75005;75105;Paris 5e Arrondissement;75;;;75105000BP0037;;;15;;39;;;;;;;;2;2;Appartement;28;2;;;;;;2.346141;48.852309
2020-815813;2020-07-09;000001;Vente;355000;18;;RUE LINNE;5696;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0029;;;28;;3;37.04;;;;;;;2;4;Local industriel. commercial ou assimilé;37;0;;;;;;2.354954;48.845223
2020-815814;2020-07-09;000001;Vente;282000;18;;RUE LINNE;5696;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0029;;;4;31.06;;;;;;;;;1;4;Local industriel. commercial ou assimilé;40;0;;;;;;2.354954;48.845223
2020-815814;2020-07-09;000001;Vente;282000;18;;RUE LINNE;5696;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0029;;;33;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;49;0;;;;;;2.354954;48.845223
2020-815815;2020-07-10;000001;Vente;500;14;;RUE DE L HOTEL COLBERT;4661;75005;75105;Paris 5e Arrondissement;75;;;75105000BQ0060;;;8;;;;;;;;;;1;2;Appartement;73;2;;;;;;2.348176;48.85158
2020-815816;2020-07-10;000001;Vente;940000;287;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BE0005;;;2;77.63;3;;;;;;;;2;4;Local industriel. commercial ou assimilé;80;0;;;;;;2.340674;48.840067
2020-815817;2020-07-16;000001;Vente;369000;1;;RUE DE NAVARRE;6702;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0105;;;11;25.69;;;;;;;;;1;2;Appartement;26;1;;;;;;2.353504;48.843782
2020-815819;2020-07-08;000001;Vente;39000;32;B;RUE LACEPEDE;5220;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0129;;;51;4.64;;;;;;;;;1;3;Dépendance;;0;;;;;;2.351369;48.844206
2020-815821;2020-07-20;000001;Vente;79000;16;;BD SAINT MARCEL;8690;75005;75105;Paris 5e Arrondissement;75;;;75105000AR0042;;;27;6.01;;;;;;;;;1;3;Dépendance;;0;;;;;;2.360205;48.839809
2020-815826;2020-07-09;000001;Vente;7500;53;;QUAI DE LA TOURNELLE;9380;75005;75105;Paris 5e Arrondissement;75;;;75105000AB0178;;;217;;;;;;;;;;1;2;Appartement;72;1;;;;;;2.351868;48.850586
2020-815828;2020-07-10;000001;Vente;120000;31;;RUE DESCARTES;2724;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0005;;;34;12.91;46;;;;;;;;2;2;Appartement;100;4;;;;;;2.349409;48.845694
2020-815830;2020-07-17;000001;Vente;885412;38;;RUE MONGE;6432;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0059;;;17;68.2;;;;;;;;;1;2;Appartement;66;4;;;;;;2.351576;48.845795
2020-815831;2020-07-02;000001;Vente;454150;7;;RUE DE L ESSAI;3368;75005;75105;Paris 5e Arrondissement;75;;;75105000AR0057;;;32;34.64;;;;;;;;;1;2;Appartement;33;2;;;;;;2.357956;48.839705
2020-815837;2020-07-10;000001;Vente;350000;25;;RUE DES BOULANGERS;1156;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0065;;;4;30.31;5;;;;;;;;2;2;Appartement;30;2;;;;;;2.352327;48.845957
2020-815839;2020-07-09;000001;Vente;310000;28;;RUE DE POISSY;7566;75005;75105;Paris 5e Arrondissement;75;;;75105000AC0028;;;221;22.52;;;;;;;;;1;2;Appartement;39;2;;;;;;2.351686;48.84814
2020-815843;2020-07-15;000001;Vente;145000;68;;BD SAINT MARCEL;8690;75005;75105;Paris 5e Arrondissement;75;;;75105000AS0012;;;94;9.87;;;;;;;;;1;2;Appartement;10;1;;;;;;2.354445;48.838115
2020-815845;2020-07-03;000001;Vente;1252415;22;;RUE SOUFFLOT;9041;75005;75105;Paris 5e Arrondissement;75;;;75105000BJ0009;;;6;84.03;;;;;;;;;1;2;Appartement;75;4;;;;;;2.341906;48.847364
2020-815846;2020-07-10;000001;Vente;752000;16;;RUE LINNE;5696;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0031;;;6;68.01;7;;8;;;;;;3;2;Appartement;68;2;;;;;;2.354998;48.845113
2020-815846;2020-07-10;000001;Vente;752000;16;;RUE LINNE;5696;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0031;;;45;;;;;;;;;;1;2;Appartement;88;5;;;;;;2.354998;48.845113
2020-815849;2020-07-16;000001;Vente;5715;282;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BG0050;;;81;;;;;;;;;;1;2;Appartement;22;1;;;;;;2.340889;48.841655
2020-815850;2020-07-16;000001;Vente;6330;282;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BG0050;;;82;;;;;;;;;;1;2;Appartement;22;1;;;;;;2.340889;48.841655
2020-815851;2020-07-21;000001;Vente;377000;20;;RUE LAPLACE;5340;75005;75105;Paris 5e Arrondissement;75;;;75105000BL0060;;;11;29.82;24;;;;;;;;2;2;Appartement;30;1;;;;;;2.347055;48.847517
2020-815852;2020-07-10;000001;Vente;55000;295;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BE0041;;;328;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.340678;48.839452
2020-815853;2020-07-09;000001;Vente;485000;1;;RUE VESALE;9719;75005;75105;Paris 5e Arrondissement;75;;;75105000AS0017;;;15;;39;;;;;;;;2;2;Appartement;31;2;;;;;;2.353613;48.838191
2020-815867;2020-07-15;000001;Vente;755000;17;;RUE LARREY;5362;75005;75105;Paris 5e Arrondissement;75;;;75105000AK0063;;;26;;61;54.72;;;;;;;2;2;Appartement;55;1;;;;;;2.353236;48.842804
2020-815868;2020-07-06;000001;Vente;175000;24;;RUE TOURNEFORT;9376;75005;75105;Paris 5e Arrondissement;75;;;75105000AY0030;;;114;;;;;;;;;;1;2;Appartement;14;1;;;;;;2.347855;48.842494
2020-815870;2020-07-07;000001;Vente;450000;7;;RUE FLATTERS;3665;75005;75105;Paris 5e Arrondissement;75;;;75105000AW0108;;;27;;3;;;;;;;;2;2;Appartement;38;2;;;;;;2.346163;48.837917
2020-815872;2020-07-07;000001;Vente;313200;69;;RUE BUFFON;1371;75005;75105;Paris 5e Arrondissement;75;;;75105000AM0007;;;66;;7;;;;;;;;2;2;Appartement;53;3;;;;;;2.356842;48.841093
2020-815873;2020-07-03;000001;Vente;1100000;4;;RUE BERTHOLLET;0916;75005;75105;Paris 5e Arrondissement;75;;;75105000BE0027;;;4;;;;;;;;;;1;2;Appartement;75;3;;;;;;2.345599;48.839948
2020-815880;2020-07-21;000001;Echange;2500;340;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0068;;;50;;;;;;;;;;1;2;Appartement;157;5;;;;;;2.339845;48.839662
2020-815880;2020-07-21;000002;Echange;2500;340;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0068;;;43;;;;;;;;;;1;2;Appartement;80;2;;;;;;2.339845;48.839662
2020-815897;2020-07-03;000001;Vente;998450;40;;BD SAINT GERMAIN;8619;75005;75105;Paris 5e Arrondissement;75;;;75105000AB0106;;;29;;6;68.8;;;;;;;2;2;Appartement;73;3;;;;;;2.351162;48.849829
2020-815901;2020-07-20;000001;Vente;224000;3;;RUE D ARRAS;0467;75005;75105;Paris 5e Arrondissement;75;;;75105000AI0035;;;24;13.16;;;;;;;;;1;2;Appartement;16;1;;;;;;2.351972;48.847335
2020-815903;2020-07-24;000001;Vente;779000;20;;RUE DES CARMES;1554;75005;75105;Paris 5e Arrondissement;75;;;75105000BM0034;;;10;52.52;28;;;;;;;;2;2;Appartement;55;2;;;;;;2.347167;48.848701
2020-815904;2020-07-21;000001;Vente;943000;340;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0068;;;50;;;;;;;;;;1;2;Appartement;157;5;;;;;;2.339845;48.839662
2020-815904;2020-07-21;000001;Vente;943000;340;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0068;;;24;80.05;;;;;;;;;1;2;Appartement;80;2;;;;;;2.339845;48.839662
2020-815906;2020-07-16;000001;Vente;163000;44;;RUE DES FOSSES ST BERNARD;3747;75005;75105;Paris 5e Arrondissement;75;;;75105000AH0002;;;17;10.02;;;;;;;;;1;2;Appartement;10;1;;;;;;2.353135;48.847652
2020-815913;2020-07-08;000001;Vente;795000;4;;RUE LE GOFF;5479;75005;75105;Paris 5e Arrondissement;75;;;75105000BI0008;;;17;63.55;4;;;;;;;;2;2;Appartement;64;3;;;;;;2.341371;48.846823
2020-815920;2020-07-25;000001;Vente;40000;13;;RUE GRACIEUSE;4259;75005;75105;Paris 5e Arrondissement;75;;;75105000AL0005;;;1244;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.35072;48.842286
2020-815922;2020-07-02;000001;Vente;600000;12;B;AV DES GOBELINS;4209;75005;75105;Paris 5e Arrondissement;75;;;75105000AV0054;;;214;57.25;;;;;;;;;1;2;Appartement;59;3;;;;;;2.350221;48.837514
2020-815925;2020-07-24;000001;Vente;1141466;3;;RUE ROYER-COLLARD;8421;75005;75105;Paris 5e Arrondissement;75;;;75105000BH0058;;;2;102.3;4;;;;;;;;2;4;Local industriel. commercial ou assimilé;179;0;;;;;;2.342362;48.845538
2020-815925;2020-07-24;000001;Vente;1141466;3;;RUE ROYER-COLLARD;8421;75005;75105;Paris 5e Arrondissement;75;;;75105000BH0058;;;1;41.4;;;;;;;;;1;4;Local industriel. commercial ou assimilé;90;0;;;;;;2.342362;48.845538
2020-815933;2020-07-22;000001;Vente;553000;49;;RUE LACEPEDE;5220;75005;75105;Paris 5e Arrondissement;75;;;75105000AK0011;;;5;39.98;;;;;;;;;1;2;Appartement;39;2;;;;;;2.349999;48.844082
2020-815934;2020-07-30;000001;Vente;202000;34;;RUE DU FER A MOULIN;3573;75005;75105;Paris 5e Arrondissement;75;;;75105000AU0043;;;606;;;;;;;;;;1;2;Appartement;19;1;;;;;;2.352864;48.839309
2020-815935;2020-07-10;000001;Vente;380000;15;B;RUE DU POT DE FER;7752;75005;75105;Paris 5e Arrondissement;75;;;75105000AY0031;;;28;;8;;;;;;;;2;2;Appartement;33;1;;;;;;2.347924;48.842661
2020-815941;2020-07-30;000001;Vente;642500;28;;RUE DES BERNARDINS;0896;75005;75105;Paris 5e Arrondissement;75;;;75105000AB0098;;;19;;6;;;;;;;;2;2;Appartement;45;2;;;;;;2.350373;48.849991
2020-815942;2020-07-24;000001;Vente;288814;17;;AV DES GOBELINS;4209;75005;75105;Paris 5e Arrondissement;75;;;75105000AV0023;;;30;;44;;;;;;;;2;2;Appartement;32;2;;;;;;2.351824;48.837571
2020-815943;2020-07-28;000001;Vente;79000;17;;RUE MALEBRANCHE;5949;75005;75105;Paris 5e Arrondissement;75;;;75105000BI0029;;;23;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.341857;48.846404
2020-815951;2020-07-10;000001;Vente;300000;6;;BD DE L HOPITAL;4649;75005;75105;Paris 5e Arrondissement;75;;;75105000AQ0022;;;27;26.15;;;;;;;;;1;2;Appartement;25;2;;;;;;2.363384;48.842811
2020-815959;2020-07-24;000001;Vente;927000;26;;RUE DAUBENTON;2580;75005;75105;Paris 5e Arrondissement;75;;;75105000AL0091;;;117;76.41;54;;;;;;;;2;2;Appartement;76;2;;;;;;2.353248;48.841523
2020-815959;2020-07-24;000001;Vente;927000;26;;RUE DAUBENTON;2580;75005;75105;Paris 5e Arrondissement;75;;;75105000AL0091;;;89;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.353248;48.841523
2020-815961;2020-07-21;000001;Vente;190080;10;;SQ ADANSON;0052;75005;75105;Paris 5e Arrondissement;75;;;75105000AU0096;;;208;32;;;;;;;;;1;2;Appartement;32;1;;;;;;2.351929;48.839099
2020-815963;2020-07-28;000001;Vente;1080000;20;;RUE DE L ESTRAPADE;3377;75005;75105;Paris 5e Arrondissement;75;;;75105000BK0028;;;7;128.6;;;;;;;;;1;2;Appartement;128;5;;;;;;2.345416;48.845207
2020-815966;2020-07-17;000001;Vente;185300;28;;RUE DES ECOLES;3098;75005;75105;Paris 5e Arrondissement;75;;;75105000BO0044;;;20;10.9;;;;;;;;;1;3;Dépendance;;0;;;;;;2.347734;48.848995
2020-815968;2020-07-27;000001;Vente;459500;8;;RUE GUY DE LA BROSSE;4434;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0034;;;113;;138;;;;;;;;2;2;Appartement;42;2;;;;;;2.355332;48.845392
2020-815970;2020-08-03;000001;Vente;217500;173;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BI0053;;;87;11.61;;;;;;;;;1;2;Appartement;12;1;;;;;;2.343244;48.845503
2020-815978;2020-08-04;000001;Vente;175000;7;;RUE XAVIER PRIVAS;9975;75005;75105;Paris 5e Arrondissement;75;;;75105000BP0053;;;9;12.7;;;;;;;;;1;2;Appartement;18;1;;;;;;2.345585;48.852774
2020-815979;2020-07-31;000001;Vente;580000;20;;RUE HENRI BARBUSSE;4535;75005;75105;Paris 5e Arrondissement;75;;;75105000BG0016;;;16;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.338963;48.842257
2020-815979;2020-07-31;000001;Vente;580000;20;;RUE HENRI BARBUSSE;4535;75005;75105;Paris 5e Arrondissement;75;;;75105000BG0016;;;11;33.1;;;;;;;;;1;2;Appartement;25;3;;;;;;2.338963;48.842257
2020-815981;2020-07-31;000001;Vente;890000;10;;RUE DE QUATREFAGES;7911;75005;75105;Paris 5e Arrondissement;75;;;75105000AK0106;;;13;64.55;47;;;;;;;;2;2;Appartement;60;3;;;;;;2.354681;48.84304
2020-815982;2020-07-31;000001;Vente;1978200;37;;RUE HENRI BARBUSSE;4535;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0040;;;26;;;;;;;;;;1;2;Appartement;99;4;;;;;;2.338673;48.840388
2020-815982;2020-07-31;000001;Vente;1978200;37;;RUE HENRI BARBUSSE;4535;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0040;;;15;;;;;;;;;;1;2;Appartement;78;4;;;;;;2.338673;48.840388
2020-815984;2020-07-27;000001;Vente;685000;4;;RUE DES GRANDS DEGRES;4289;75005;75105;Paris 5e Arrondissement;75;;;75105000AB0004;;;107;;114;50.28;;;;;;;2;2;Appartement;55;2;;;;;;2.349896;48.851421
2020-815986;2020-07-31;000001;Vente;15000;13;;RUE DE L EPEE DE BOIS;3298;75005;75105;Paris 5e Arrondissement;75;;;75105000AL0109;;;1293;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.350435;48.841357
2020-815987;2020-07-15;000001;Vente;265000;2;;RUE PASCAL;7076;75005;75105;Paris 5e Arrondissement;75;;;75105000AX0079;;;100;67.79;142;;;;;;;;2;4;Local industriel. commercial ou assimilé;97;0;;;;;;2.349722;48.839054
2020-815995;2020-07-08;000001;Vente;575000;1;B;RUE DE L ARBALETE;0405;75005;75105;Paris 5e Arrondissement;75;;;75105000AU0003;;;3;;4;;5;;6;49.12;;;4;4;Local industriel. commercial ou assimilé;47;0;;;;;;2.35003;48.84037
2020-815996;2020-07-23;000001;Vente;2000000;30;;RUE SAINT SEVERIN;8760;75005;75105;Paris 5e Arrondissement;75;;;75105000BP0078;;;112;;141;;142;;146;;148;;5;4;Local industriel. commercial ou assimilé;236;0;;;;;;2.345001;48.852644
2020-815998;2020-08-03;000001;Vente;955500;88;;BD DE PORT-ROYAL;7740;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0084;;;138;;51;;;;;;;;2;2;Appartement;120;4;;;;;;2.339337;48.839259
2020-815999;2020-07-22;000001;Vente;365000;3;;RUE BLAINVILLE;1001;75005;75105;Paris 5e Arrondissement;75;;;75105000AZ0039;;;17;24.09;19;;;;;;;;2;2;Appartement;20;2;;;;;;2.349053;48.844417
2020-816001;2020-07-29;000001;Vente;613700;8;;RUE DE NAVARRE;6702;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0005;;;45;;65;50.91;;;;;;;2;2;Appartement;50;2;;;;;;2.353919;48.844289
2020-816002;2020-07-29;000001;Vente;415000;88;;BD DE PORT-ROYAL;7740;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0084;;;103;;40;;;;;;;;2;2;Appartement;45;3;;;;;;2.339337;48.839259
2020-816006;2020-07-21;000001;Vente;169000;25;;RUE LACEPEDE;5220;75005;75105;Paris 5e Arrondissement;75;;;75105000AK0033;;;104;9.77;;;;;;;;;1;2;Appartement;9;1;;;;;;2.351876;48.843649
2020-816007;2020-07-30;000001;Vente;549000;113;;BD SAINT MICHEL;8705;75005;75105;Paris 5e Arrondissement;75;;;75105000BG0074;;;110;38.21;121;;;;;;;;2;2;Appartement;42;2;;;;;;2.339024;48.843287
2020-816008;2020-07-29;000001;Vente;595000;348;;RUE SAINT JACQUES;8648;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0081;;;17;;54;41.11;;;;;;;2;2;Appartement;40;2;;;;;;2.339662;48.83922
2020-816010;2020-07-30;000001;Vente;490000;44;;RUE DE LA CLEF;2094;75005;75105;Paris 5e Arrondissement;75;;;75105000AK0060;;;73;;;;;;;;;;1;2;Appartement;33;2;;;;;;2.352981;48.842472
2020-816013;2020-07-15;000001;Vente;372750;59;;RUE DU CARDINAL LEMOINE;1545;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0023;;;7;29.88;;;;;;;;;1;2;Appartement;35;2;;;;;;2.351396;48.846156
2020-816020;2020-07-24;000001;Vente;490000;13;;RUE LINNE;5696;75005;75105;Paris 5e Arrondissement;75;;;75105000AG0018;;;58;42.29;73;;;;;;;;2;2;Appartement;35;3;;;;;;2.354257;48.844529
2020-816025;2020-07-29;000001;Vente;245000;85;;BD SAINT MICHEL;8705;75005;75105;Paris 5e Arrondissement;75;;;75105000BH0010;;;4;;;;;;;;;;1;2;Appartement;19;1;;;;;;2.340258;48.845323
2020-816029;2020-08-07;000001;Vente;43000;69;;RUE CLAUDE BERNARD;2069;75005;75105;Paris 5e Arrondissement;75;;;75105000BD0051;;;177;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.343855;48.840808
2020-816035;2020-07-31;000001;Vente;415000;12;;RUE DE MIRBEL;6383;75005;75105;Paris 5e Arrondissement;75;;;75105000AL0042;;;7;45.23;8;;;;;;;;2;2;Appartement;44;3;;;;;;2.350945;48.841153
2020-816041;2020-08-06;000001;Vente;735800;9;;RUE DE L HOTEL COLBERT;4661;75005;75105;Paris 5e Arrondissement;75;;;75105000BQ0081;;;2;50.06;23;;;;;;;;2;4;Local industriel. commercial ou assimilé;51;0;;;;;;2.348482;48.851411
2020-816044;2020-07-30;000001;Vente;254500;6;;RUE DE L ESSAI;3368;75005;75105;Paris 5e Arrondissement;75;;;75105000AR0055;;;57;21.53;;;;;;;;;1;2;Appartement;22;1;;;;;;2.358551;48.839648
2020-816045;2020-07-20;000001;Vente;380000;82;;BD SAINT MARCEL;8690;75005;75105;Paris 5e Arrondissement;75;;;75105000AS0026;;;111;33.25;27;;;;;;;;2;2;Appartement;33;2;;;;;;2.353;48.837543
2020-816046;2020-07-29;000001;Vente;2029000;42;;RUE HENRI BARBUSSE;4535;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0022;;;27;;51;123.01;;;;;;;2;2;Appartement;122;5;;;;;;2.338235;48.840986
2020-816051;2020-07-30;000001;Vente;170000;7;;RUE DU VAL DE GRACE;9544;75005;75105;Paris 5e Arrondissement;75;;;75105000BF0054;;;228;;229;;239;;240;;249;;5;3;Dépendance;;0;;;;;;2.339969;48.840761
2020-816053;2020-08-03;000001;Vente;180000;23;;RUE DE LA HARPE;4475;75005;75105;Paris 5e Arrondissement;75;;;75105000BP0094;;;14;9.4;;;;;;;;;1;2;Appartement;15;1;;;;;;2.34482;48.852261
2020-816054;2020-08-13;000001;Vente;38000;33;;RUE CENSIER;1642;75005;75105;Paris 5e Arrondissement;75;;;75105000AU0078;;;260;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.35264;48.839924
2020-816055;2020-08-11;000001;Vente;17350;13;;RUE BUFFON;1371;75005;75105;Paris 5e Arrondissement;75;;;75105000AQ0053;;;267;;269;;;;;;;;2;4;Local industriel. commercial ou assimilé;114;0;;;;;;2.362593;48.842209
2020-816056;2020-07-28;000001;Vente;253900;64;;RUE MOUFFETARD;6581;75005;75105;Paris 5e Arrondissement;75;;;75105000AY0041;;;9;17.17;;;;;;;;;1;2;Appartement;51;3;;;;;;2.349442;48.842917
2020-816060;2020-07-29;000001;Vente;660000;72;;RUE CLAUDE BERNARD;2069;75005;75105;Paris 5e Arrondissement;75;;;75105000AY0007;;;3;77.05;57;;61;;;;;;3;4;Local industriel. commercial ou assimilé;100;0;;;;;;2.346039;48.840561
2020-816069;2020-07-29;000001;Vente;378000;11;;RUE DE LA HUCHETTE;4678;75005;75105;Paris 5e Arrondissement;75;;;75105000BP0032;;;67;;9;;;;;;;;2;2;Appartement;27;1;;;;;;2.346029;48.852682
2020-816074;2020-07-28;000001;Vente;2070000;89;;BD SAINT MICHEL;8705;75005;75105;Paris 5e Arrondissement;75;;;75105000BH0012;;;11;;32;;35;;50;;;;4;2;Appartement;149;6;;;;;;2.340112;48.844925
2020-816074;2020-07-28;000001;Vente;2070000;89;;BD SAINT MICHEL;8705;75005;75105;Paris 5e Arrondissement;75;;;75105000BH0012;;;58;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.340112;48.844925
2020-816076;2020-08-24;000001;Vente;725000;34;B;RUE GEOFFROY ST HILAIRE;4108;75005;75105;Paris 5e Arrondissement;75;;;75105000AM0021;;;105;54.37;114;;;;;;;;2;2;Appartement;56;2;;;;;;2.356337;48.840979
2020-816079;2020-07-30;000001;Vente;290000;30;;RUE LACEPEDE;5220;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0127;;;3;;41;;;;;;;;2;2;Appartement;30;2;;;;;;2.351743;48.844135
2020-816082;2020-08-21;000001;Vente;302000;21;;RUE DU CARDINAL LEMOINE;1545;75005;75105;Paris 5e Arrondissement;75;;;75105000AD0038;;;1;27.75;;;;;;;;;1;4;Local industriel. commercial ou assimilé;33;0;;;;;;2.353844;48.848285
2020-816083;2020-08-21;000001;Vente;801440;45;;RUE MONGE;6432;75005;75105;Paris 5e Arrondissement;75;;;75105000AJ0074;;;6;61.74;;;;;;;;;1;2;Appartement;63;3;;;;;;2.352349;48.845371
2020-816084;2020-08-26;000001;Vente;755000;56;;BD DE PORT-ROYAL;7740;75005;75105;Paris 5e Arrondissement;75;;;75105000AW0103;;;26;;9;;;;;;;;2;2;Appartement;69;4;;;;;;2.346234;48.837723
2020-816087;2020-08-07;000001;Vente;2200000;10;;AV DES GOBELINS;4209;75005;75105;Paris 5e Arrondissement;75;;;75105000AV0056;;;37;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.350668;48.837758
2020-816087;2020-08-07;000001;Vente;2200000;10;;AV DES GOBELINS;4209;75005;75105;Paris 5e Arrondissement;75;;;75105000AV0056;;;28;;;;;;;;;;1;2;Appartement;5;1;;;;;;2.350668;48.837758
2020-816087;2020-08-07;000001;Vente;2200000;10;;AV DES GOBELINS;4209;75005;75105;Paris 5e Arrondissement;75;;;75105000AV0056;;;29;161;;;;;;;;;1;2;Appartement;84;4;;;;;;2.350668;48.837758
2020-816087;2020-08-07;000001;Vente;2200000;10;;AV DES GOBELINS;4209;75005;75105;Paris 5e Arrondissement;75;;;75105000AV0056;;;29;161;;;;;;;;;1;4;Local industriel. commercial ou assimilé;60;0;;;;;;2.350668;48.837758
