id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2020-814536;2020-07-02;000001;Vente;11;51;;AV MONTAIGNE;6450;75008;75108;Paris 8e Arrondissement;75;;;75108000AQ0058;;;251;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.307406;48.868413
2020-814536;2020-07-02;000001;Vente;11;10;;RUE DE MARIGNAN;6086;75008;75108;Paris 8e Arrondissement;75;;;75108000AQ0058;;;409;;412;;413;;414;;419;;5;3;Dépendance;;0;;;;;;2.307406;48.868413
2020-814539;2020-07-17;000001;Vente;1400000;26;;RUE DE LA BIENFAISANCE;0960;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0034;;;141;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.316682;48.876771
2020-814539;2020-07-17;000001;Vente;1400000;26;;RUE DE LA BIENFAISANCE;0960;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0034;;;113;106.33;;;;;;;;;1;2;Appartement;60;2;;;;;;2.316682;48.876771
2020-814539;2020-07-17;000001;Vente;1400000;26;;RUE DE LA BIENFAISANCE;0960;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0034;;;113;106.33;;;;;;;;;1;4;Local industriel. commercial ou assimilé;46;0;;;;;;2.316682;48.876771
2020-814540;2020-07-07;000001;Vente;650000;15;;RUE DE SAINT PETERSBOURG;8724;75008;75108;Paris 8e Arrondissement;75;;;75108000CD0017;;;18;50.02;;;;;;;;;1;2;Appartement;49;2;;;;;;2.324875;48.881216
2020-814542;2020-07-03;000001;Vente;1400000;115;;BD HAUSSMANN;4485;75008;75108;Paris 8e Arrondissement;75;;;75108000CJ0022;;;47;99.48;49;;;;;;;;2;2;Appartement;98;3;;;;;;2.3156;48.874993
2020-814542;2020-07-03;000001;Vente;1400000;115;;BD HAUSSMANN;4485;75008;75108;Paris 8e Arrondissement;75;;;75108000CJ0022;;;24;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;23;0;;;;;;2.3156;48.874993
2020-814542;2020-07-03;000001;Vente;1400000;115;;BD HAUSSMANN;4485;75008;75108;Paris 8e Arrondissement;75;;;75108000CJ0022;;;40;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.3156;48.874993
2020-814543;2020-07-03;000001;Vente;146500;12;;RUE PELOUZE;7231;75008;75108;Paris 8e Arrondissement;75;;;75108000CF0004;;;46;10.17;;;;;;;;;1;3;Dépendance;;0;;;;;;2.317791;48.881157
2020-814544;2020-07-15;000001;Vente;400000;24;;RUE DE SAINT PETERSBOURG;8724;75008;75108;Paris 8e Arrondissement;75;;;75108000CD0071;;;21;30.47;49;;;;;;;;2;2;Appartement;32;2;;;;;;2.325764;48.881334
2020-814546;2020-07-02;000001;Vente;1;10;;RUE DE MARIGNAN;6086;75008;75108;Paris 8e Arrondissement;75;;;75108000AQ0058;;5;;;;;;;;;;;0;;;;;;;;;;2.307406;48.868413
2020-814547;2020-07-03;000001;Vente;3400000;8;;AV BERTIE ALBRECHT;0918;75008;75108;Paris 8e Arrondissement;75;;;75108000AW0011;;;62;;65;;67;;7;336.02;;;4;4;Local industriel. commercial ou assimilé;378;0;;;;;;2.301686;48.875868
2020-814549;2020-07-17;000001;Vente;90000;48;;BD MALESHERBES;5951;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0056;;;5;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.318135;48.876896
2020-814552;2020-07-17;000001;Vente;4856000;8;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0079;;;2;;3;;;;;;;;2;4;Local industriel. commercial ou assimilé;252;0;;;;;;2.310326;48.870581
2020-814552;2020-07-17;000001;Vente;4856000;8;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0079;;;15;;19;;;;;;;;2;3;Dépendance;;0;;;;;;2.310326;48.870581
2020-814554;2020-07-21;000001;Vente;5500;53;;RUE FRANCOIS 1ER;3814;75008;75108;Paris 8e Arrondissement;75;;;75108000AP0020;;;230;2.2;;;;;;;;;1;2;Appartement;62;2;;;;;;2.301629;48.869515
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;2;Appartement;374;9;S;sols;;;561;2.31282;48.870004
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;475;0;S;sols;;;561;2.31282;48.870004
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;2;Appartement;127;4;S;sols;;;561;2.31282;48.870004
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;2;Appartement;124;3;S;sols;;;561;2.31282;48.870004
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;231;0;S;sols;;;561;2.31282;48.870004
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;85;0;S;sols;;;561;2.31282;48.870004
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;287;0;S;sols;;;561;2.31282;48.870004
2020-814566;2020-07-06;000001;Vente;25000000;48;;AV GABRIEL;3896;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0057;;;;;;;;;;;;;0;3;Dépendance;;0;S;sols;;;561;2.31282;48.870004
2020-814567;2020-07-06;000002;Vente;1265817;23;;RUE PASQUIER;7082;75008;75108;Paris 8e Arrondissement;75;;;75108000BS0018;;;33;;52;;;;;;;;2;2;Appartement;81;5;;;;;;2.323309;48.87275
2020-814570;2020-07-16;000001;Vente;420000;14;;RUE DE L ARCADE;0411;75008;75108;Paris 8e Arrondissement;75;;;75108000BS0136;;;9;40.17;;;;;;;;;1;2;Appartement;39;2;;;;;;2.323937;48.871607
2020-814572;2020-07-02;000001;Vente;1150000;4;;RUE DE COPENHAGUE;2306;75008;75108;Paris 8e Arrondissement;75;;;75108000CF0032;;;49;98.4;;;;;;;;;1;2;Appartement;78;4;;;;;;2.320738;48.880585
2020-814572;2020-07-02;000001;Vente;1150000;4;;RUE DE COPENHAGUE;2306;75008;75108;Paris 8e Arrondissement;75;;;75108000CF0032;;;46;;;;;;;;;;1;2;Appartement;77;4;;;;;;2.320738;48.880585
2020-814573;2020-07-02;000001;Vente;1210000;7;;RUE CHAMBIGES;1701;75008;75108;Paris 8e Arrondissement;75;;;75108000AN0067;;;8;70.77;;;;;;;;;1;2;Appartement;71;3;;;;;;2.303545;48.866999
2020-814575;2020-07-07;000001;Vente;730000;32;;RUE DE MOSCOU;6573;75008;75108;Paris 8e Arrondissement;75;;;75108000CE0064;;;1;;24;;25;;26;;;;4;4;Local industriel. commercial ou assimilé;67;0;;;;;;2.32377;48.881355
2020-814576;2020-07-06;000001;Vente;67774;21;;AV HOCHE;4645;75008;75108;Paris 8e Arrondissement;75;;;75108000BC0003;;;19;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.302711;48.876549
2020-814577;2020-07-10;000001;Vente;456500;63;;BD DE COURCELLES;2386;75008;75108;Paris 8e Arrondissement;75;;;75108000AY0034;;;6;32.55;;;;;;;;;1;2;Appartement;32;1;;;;;;2.302383;48.878695
2020-814578;2020-07-09;000001;Vente;555000;21;;AV HOCHE;4645;75008;75108;Paris 8e Arrondissement;75;;;75108000BC0003;;;36;60.03;;;;;;;;;1;2;Appartement;65;3;;;;;;2.302711;48.876549
2020-814581;2020-07-15;000001;Vente;2500000;19;;AV GEORGE V;4110;75008;75108;Paris 8e Arrondissement;75;;;75108000AO0069;;;2;127.62;3;;4;;5;;;;4;4;Local industriel. commercial ou assimilé;71;0;;;;;;2.300529;48.867145
2020-814581;2020-07-15;000001;Vente;2500000;19;;AV GEORGE V;4110;75008;75108;Paris 8e Arrondissement;75;;;75108000AO0069;;;148;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.300529;48.867145
2020-814584;2020-07-10;000001;Vente;3314450;11;;RUE CHRISTOPHE COLOMB;2031;75008;75108;Paris 8e Arrondissement;75;;;75108000AP0008;;;47;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.299289;48.869524
2020-814584;2020-07-10;000001;Vente;3314450;16;;RUE CHRISTOPHE COLOMB;2031;75008;75108;Paris 8e Arrondissement;75;;;75108000AS0040;;;125;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.298677;48.869861
2020-814584;2020-07-10;000001;Vente;3314450;16;;RUE CHRISTOPHE COLOMB;2031;75008;75108;Paris 8e Arrondissement;75;;;75108000AS0040;;;126;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.298677;48.869861
2020-814584;2020-07-10;000001;Vente;3314450;34;;RUE DE BASSANO;0703;75008;75108;Paris 8e Arrondissement;75;;;75108000AS0040;;;110;234.05;91;;;;;;;;2;2;Appartement;201;6;;;;;;2.298677;48.869861
2020-814587;2020-07-17;000001;Vente;175000;33;;BD DE COURCELLES;2386;75008;75108;Paris 8e Arrondissement;75;;;75108000CG0001;;;44;13.01;;;;;;;;;1;3;Dépendance;;0;;;;;;2.312113;48.8804
2020-814590;2020-07-16;000001;Vente;66000;50;;RUE DU GENERAL FOY;4041;75008;75108;Paris 8e Arrondissement;75;;;75108000CG0074;;;30;4.73;;;;;;;;;1;3;Dépendance;;0;;;;;;2.31695;48.880345
2020-814595;2020-07-09;000001;Vente;704000;62;;RUE DU ROCHER;8291;75008;75108;Paris 8e Arrondissement;75;;;75108000BX0046;;;102;;103;;15;50.78;16;;17;;8;2;Appartement;52;3;;;;;;2.319538;48.878834
2020-814595;2020-07-09;000001;Vente;704000;62;;RUE DU ROCHER;8291;75008;75108;Paris 8e Arrondissement;75;;;75108000BX0046;;;20;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.319538;48.878834
2020-814596;2020-07-09;000001;Vente;195000;82;;BD MALESHERBES;5951;75008;75108;Paris 8e Arrondissement;75;;;75108000CG0021;;;1;16.01;;;;;;;;;1;3;Dépendance;;0;;;;;;2.314393;48.880118
2020-814597;2020-07-27;000001;Vente;2350000;67;;RUE DE MONCEAU;6419;75008;75108;Paris 8e Arrondissement;75;;;75108000CM0034;;;12;;16;;17;;18;;19;;10;4;Local industriel. commercial ou assimilé;270;0;;;;;;2.313132;48.879189
2020-814599;2020-07-17;000001;Vente;584100;3;;AV VELASQUEZ;9643;75008;75108;Paris 8e Arrondissement;75;;;75108000CM0025;;;77;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.313123;48.8797
2020-814599;2020-07-17;000001;Vente;584100;3;;AV VELASQUEZ;9643;75008;75108;Paris 8e Arrondissement;75;;;75108000CM0025;;;2;85.1;55;;57;;;;;;3;2;Appartement;95;3;;;;;;2.313123;48.8797
2020-814602;2020-07-17;000001;Vente;3080000;7;;RUE FRANCOIS 1ER;3814;75008;75108;Paris 8e Arrondissement;75;;;75108000AL0001;;;58;12.35;;;;;;;;;1;3;Dépendance;;0;;;;;;2.308078;48.865834
2020-814602;2020-07-17;000001;Vente;3080000;7;;RUE FRANCOIS 1ER;3814;75008;75108;Paris 8e Arrondissement;75;;;75108000AL0001;;;14;161.6;67;;68;;;;;;3;2;Appartement;170;6;;;;;;2.308078;48.865834
2020-814602;2020-07-17;000001;Vente;3080000;7;;RUE FRANCOIS 1ER;3814;75008;75108;Paris 8e Arrondissement;75;;;75108000AL0001;;;56;7.91;;;;;;;;;1;3;Dépendance;;0;;;;;;2.308078;48.865834
2020-814607;2020-07-27;000001;Vente;600000;76;;AV DES CHAMPS ELYSEES;1733;75008;75108;Paris 8e Arrondissement;75;;;75108000BG0009;;;240;40.02;;;;;;;;;1;2;Appartement;40;1;;;;;;2.304678;48.871669
2020-814609;2020-07-06;000001;Vente;288000;5;;RUE DE LABORDE;5200;75008;75108;Paris 8e Arrondissement;75;;;75108000BW0035;;;44;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.322612;48.875627
2020-814609;2020-07-06;000001;Vente;288000;5;;RUE DE LABORDE;5200;75008;75108;Paris 8e Arrondissement;75;;;75108000BW0035;;;29;6.05;;;;;;;;;1;3;Dépendance;;0;;;;;;2.322612;48.875627
2020-814609;2020-07-06;000001;Vente;288000;5;;RUE DE LABORDE;5200;75008;75108;Paris 8e Arrondissement;75;;;75108000BW0035;;;22;12.9;43;;;;;;;;2;2;Appartement;14;1;;;;;;2.322612;48.875627
2020-814610;2020-07-28;000001;Vente;800000;13;;RUE LA BOETIE;5194;75008;75108;Paris 8e Arrondissement;75;;;75108000BL0038;;;16;78.02;29;;;;;;;;2;2;Appartement;78;4;;;;;;2.31804;48.874
2020-814611;2020-07-16;000001;Vente;175000;60;;BD MALESHERBES;5951;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0046;;;28;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.31693;48.877643
2020-814611;2020-07-16;000001;Vente;175000;60;;BD MALESHERBES;5951;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0046;;;27;18.76;;;;;;;;;1;3;Dépendance;;0;;;;;;2.31693;48.877643
2020-814616;2020-07-24;000001;Vente;1450000;25;;RUE DE PONTHIEU;7612;75008;75108;Paris 8e Arrondissement;75;;;75108000BH0068;;;4;142.7;;;;;;;;;1;4;Local industriel. commercial ou assimilé;143;0;;;;;;2.308932;48.870529
2020-814618;2020-07-09;000001;Vente;2930000;28;;RUE MARBEUF;5993;75008;75108;Paris 8e Arrondissement;75;;;75108000AQ0008;;;11;191.53;;;;;;;;;1;2;Appartement;198;6;;;;;;2.304931;48.869093
2020-814619;2020-07-17;000001;Vente;150000;7;;RUE FRANCOIS 1ER;3814;75008;75108;Paris 8e Arrondissement;75;;;75108000AL0001;;;96;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.308078;48.865834
2020-814620;2020-07-23;000001;Vente;780000;33;;RUE DU ROCHER;8291;75008;75108;Paris 8e Arrondissement;75;;;75108000BX0070;;;20;61.72;8;;;;;;;;2;2;Appartement;60;3;;;;;;2.320954;48.877201
2020-814621;2020-07-17;000001;Vente;1192620;1;;RUE CLAPEYRON;2067;75008;75108;Paris 8e Arrondissement;75;;;75108000CE0061;;;34;;51;89.13;;;;;;;2;2;Appartement;91;4;;;;;;2.324327;48.88097
2020-814622;2020-07-01;000001;Vente;140000;33;;BD DE COURCELLES;2386;75008;75108;Paris 8e Arrondissement;75;;;75108000CG0001;;;137;;;;;;;;;;1;3;Dépendance;;0;;;;;;2.312113;48.8804
2020-814624;2020-07-02;000001;Vente;10000;10;;RUE DE MARIGNAN;6086;75008;75108;Paris 8e Arrondissement;75;;;75108000AQ0058;;;522;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;116;0;;;;;;2.307406;48.868413
2020-814625;2020-07-17;000001;Vente;7576370;72;;AV MARCEAU;5997;75008;75108;Paris 8e Arrondissement;75;;;75108000AT0015;;;29;;41;361.85;;;;;;;2;2;Appartement;393;10;;;;;;2.297591;48.871524
2020-814628;2020-07-24;000001;Vente;1444650;7;;CITE ODIOT;6877;75008;75108;Paris 8e Arrondissement;75;;;75108000BF0022;;;123;93.59;90;;;;;;;;2;2;Appartement;98;3;;;;;;2.304035;48.873037
2020-814629;2020-07-23;000001;Vente;1040500;72;;RUE DE MIROMESNIL;6387;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0028;;;1;100.18;19;;;;;;;;2;4;Local industriel. commercial ou assimilé;110;0;;;;;;2.316138;48.876927
2020-814630;2020-07-23;000001;Vente;529616;27;;RUE DE BERNE;0900;75008;75108;Paris 8e Arrondissement;75;;;75108000CE0035;;;8;40.41;;;;;;;;;1;2;Appartement;40;2;;;;;;2.322525;48.88133
2020-814632;2020-07-22;000001;Vente;3500000;10;;VIL WAGRAM SAINT HONORE;9936;75008;75108;Paris 8e Arrondissement;75;;;75108000AX0011;;;;;;;;;;;;;0;1;Maison;280;7;S;sols;;;167;2.298671;48.877118
2020-814634;2020-07-30;000001;Vente;400000;11;;RUE TREILHARD;9429;75008;75108;Paris 8e Arrondissement;75;;;75108000CI0120;;;15;45.25;16;;17;;18;;19;;7;2;Appartement;61;2;;;;;;2.314021;48.876885
2020-814639;2020-07-22;000001;Vente;671000;9;;RUE DE LA NEVA;6734;75008;75108;Paris 8e Arrondissement;75;;;75108000AY0016;;;207;;222;56.22;;;;;;;2;2;Appartement;55;2;;;;;;2.300027;48.877899
2020-814640;2020-07-09;000001;Vente;3600000;49;;AV MONTAIGNE;6450;75008;75108;Paris 8e Arrondissement;75;;;75108000AQ0064;;;16;169.26;;;;;;;;;1;2;Appartement;141;4;;;;;;2.307158;48.867864
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;70;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;90;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;110;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;113;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;120;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;120;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;120;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;146;0;S;sols;;;270;2.310393;48.87073
2020-814642;2020-07-29;000001;Vente;21000000;10;;AV FRANKLIN D ROOSEVELT;3824;75008;75108;Paris 8e Arrondissement;75;;;75108000BI0076;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;283;0;S;sols;;;270;2.310393;48.87073
2020-814643;2020-07-28;000001;Vente;355000;4;B;AV HOCHE;4645;75008;75108;Paris 8e Arrondissement;75;;;75108000AZ0022;;;23;;37;;;;;;;;2;4;Local industriel. commercial ou assimilé;7;0;;;;;;2.303563;48.877964
2020-814643;2020-07-28;000001;Vente;355000;4;B;AV HOCHE;4645;75008;75108;Paris 8e Arrondissement;75;;;75108000AZ0022;;;22;9.14;;;;;;;;;1;4;Local industriel. commercial ou assimilé;16;0;;;;;;2.303563;48.877964
2020-814643;2020-07-28;000001;Vente;355000;4;B;AV HOCHE;4645;75008;75108;Paris 8e Arrondissement;75;;;75108000AZ0022;;;35;9.36;;;;;;;;;1;4;Local industriel. commercial ou assimilé;12;0;;;;;;2.303563;48.877964
2020-814643;2020-07-28;000001;Vente;355000;4;B;AV HOCHE;4645;75008;75108;Paris 8e Arrondissement;75;;;75108000AZ0022;;;32;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;8;0;;;;;;2.303563;48.877964
2020-814643;2020-07-28;000001;Vente;355000;4;B;AV HOCHE;4645;75008;75108;Paris 8e Arrondissement;75;;;75108000AZ0022;;;36;;;;;;;;;;1;4;Local industriel. commercial ou assimilé;12;0;;;;;;2.303563;48.877964
2020-814644;2020-07-30;000001;Vente;500;14;;AV MATIGNON;6178;75008;75108;Paris 8e Arrondissement;75;;;75108000BJ0036;;;39;;;;;;;;;;1;2;Appartement;70;2;;;;;;2.313738;48.870624
2020-814645;2020-07-06;000001;Vente;2462500;21;;BD DES BATIGNOLLES;0719;75008;75108;Paris 8e Arrondissement;75;;;75108000CD0046;;;11;;32;;33;;;;;;3;2;Appartement;43;2;;;;;;2.325099;48.882599
2020-814645;2020-07-06;000001;Vente;2462500;21;;BD DES BATIGNOLLES;0719;75008;75108;Paris 8e Arrondissement;75;;;75108000CD0046;;;103;;9;191.53;;;;;;;2;2;Appartement;190;5;;;;;;2.325099;48.882599
2020-814646;2020-07-29;000001;Vente;30250000;6;;RUE CAMBACERES;1443;75008;75108;Paris 8e Arrondissement;75;;;75108000BM0035;;;;;;;;;;;;;0;4;Local industriel. commercial ou assimilé;264;0;S;sols;;;511;2.318403;48.872398
